branch,parent_asset,local_step,global_task_id,suite,suite_task_id,teacher_demo,query_demo,query_fraction,query_position,noise_seed,full_mse,first5_mse,first5_time_mse,first5_dimension_mse,tau1_first5_mse,tau1_first5_time_mse,tau1_first5_dimension_mse,inference_first5_mse,inference_first5_actions,target_first5_actions,inference_first5_time_mse,inference_first5_dimension_mse,parent_full_mse,parent_tau1_first5_mse,parent_inference_first5_mse,action_delta_mse_vs_parent
N-L,N1800,36,0,libero_spatial,0,46,47,0.25,22,2026092101,0.14118318259716034,0.17344948649406433,"[0.1874653398990631,0.17147380113601685,0.1387316733598709,0.13644398748874664,0.2331327199935913]","[0.40609532594680786,0.4280787408351898,0.004523170180618763,0.1383483111858368,0.22584576904773712,0.011067925952374935,0.00018724029359873384]",0.07423106580972672,"[0.0813290923833847,0.06884220987558365,0.05780411511659622,0.057211194187402725,0.10596875846385956]","[0.19236408174037933,0.19496800005435944,0.000874097750056535,0.037048500031232834,0.09405943751335144,0.00018825831648427993,0.00011513195931911469]",0.10153202712535858,"[[[-0.3619209825992584,0.18467950820922852,-1.0428386926651,0.10855994373559952,-0.5293060541152954,-0.17828483879566193,-1.0261752605438232],[-0.4056469798088074,0.2179279625415802,-1.0503263473510742,0.10852674394845963,-0.5288234949111938,-0.16865429282188416,-1.0011155605316162],[-0.4458240866661072,0.22391822934150696,-1.0396161079406738,0.11789087951183319,-0.5132185220718384,-0.1580103188753128,-0.9950338006019592],[-0.44738876819610596,0.22042664885520935,-1.0194159746170044,0.1307123303413391,-0.49531587958335876,-0.170116126537323,-0.9983710646629333],[-0.5003826022148132,0.22267600893974304,-1.003449559211731,0.11526597291231155,-0.45882564783096313,-0.15638351440429688,-0.9965469241142273]]]","[[[-0.08928626775741577,0.8037372827529907,-1.034883737564087,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.1535719633102417,0.7507778406143188,-1.034883737564087,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.46428608894348145,0.6542047262191772,-1.034883737564087,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.9071429371833801,0.33644795417785645,-1.034883737564087,-0.20538973808288574,-0.06991147994995117,-0.040709614753723145,-1.0],[-1.3249998092651367,0.06542003154754639,-1.034883737564087,-0.13131588697433472,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.11836756020784378,0.10213539004325867,0.07759769260883331,0.0765366181731224,0.13302290439605713]","[0.20591595768928528,0.17809967696666718,0.0003103019844274968,0.12033899128437042,0.19007757306098938,0.015836548060178757,0.00014512581401504576]",0.12994873523712158,0.07790180295705795,0.1040380448102951,0.00021418160758912563
N-L,N1800,36,1,libero_spatial,1,46,47,0.25,33,2026092101,0.0945790559053421,0.0933961495757103,"[0.169256791472435,0.0930033028125763,0.05282237380743027,0.06987791508436203,0.08202040195465088]","[0.08638641983270645,0.2034505158662796,0.13413049280643463,0.09332142770290375,0.005418817047029734,0.13073427975177765,0.00033108610659837723]",0.04664056748151779,"[0.08899625390768051,0.04416761174798012,0.023570943623781204,0.03364763781428337,0.04282040148973465]","[0.05015106126666069,0.10657503455877304,0.06408467143774033,0.02488657645881176,0.003336399793624878,0.07652759552001953,0.0009226370602846146]",0.053502969443798065,"[[[0.14563122391700745,0.3079717755317688,-0.9069502353668213,-0.2601541578769684,-0.21918290853500366,-0.3215837776660919,-1.0184680223464966],[0.15658842027187347,0.3145522475242615,-0.9016332030296326,-0.2701971232891083,-0.22958150506019592,-0.33249837160110474,-0.9970492124557495],[0.15604643523693085,0.30347517132759094,-0.8944863080978394,-0.2726157605648041,-0.22694005072116852,-0.3418159782886505,-0.9948557615280151],[0.19569820165634155,0.27696412801742554,-0.8801596164703369,-0.27118539810180664,-0.2208031564950943,-0.36497095227241516,-1.0040507316589355],[0.1734624207019806,0.2605246603488922,-0.8861302137374878,-0.2795681953430176,-0.20604336261749268,-0.36628180742263794,-1.0048112869262695]]]","[[[0.007142186164855957,0.9345784187316895,-0.41569799184799194,-0.4882171154022217,-0.15501761436462402,-0.25663846731185913,-1.0],[0.1357135772705078,0.7632389068603516,-0.593023419380188,-0.5690249800682068,-0.06991147994995117,-0.34159404039382935,-1.0],[0.31071341037750244,0.4922109842300415,-0.7906978130340576,-0.5757589340209961,-0.06991147994995117,-0.4796469211578369,-1.0],[0.40714192390441895,0.3676004409790039,-0.9244186878204346,-0.6565667390823364,-0.06991147994995117,-0.5539830923080444,-1.0],[0.364284873008728,0.17756950855255127,-1.034883737564087,-0.6565667390823364,-0.06991147994995117,-0.5964608788490295,-1.0]]]","[0.10197611153125763,0.058839935809373856,0.029413245618343353,0.03741590678691864,0.039869677275419235]","[0.02493169903755188,0.12893466651439667,0.07428546249866486,0.10477065294981003,0.019113970920443535,0.022401198744773865,8.315901504829526e-05]",0.09493552893400192,0.04676070809364319,0.048758890479803085,0.00032227038173004985
N-L,N1800,36,2,libero_spatial,2,46,47,0.25,29,2026092101,0.07291735708713531,0.007237129379063845,"[0.013787568546831608,0.005444663111120462,0.005393943749368191,0.005555392242968082,0.00600407924503088]","[0.005197582300752401,0.0031347505282610655,0.009451199322938919,0.02516917698085308,0.0013620656682178378,0.006235841661691666,0.00010928956180578098]",0.0047134398482739925,"[0.005710477475076914,0.0047082253731787205,0.0044243172742426395,0.0047286818735301495,0.003995500039309263]","[0.0023667386267334223,0.0012010961072519422,0.003301347838714719,0.01846095733344555,0.0011384094832465053,0.005549341440200806,0.0009761905530467629]",0.00728453416377306,"[[[-0.12339437007904053,0.038448967039585114,-0.6920645236968994,-0.2392638474702835,-0.17307685315608978,-0.17950844764709473,-1.0127036571502686],[-0.11826295405626297,0.06080634891986847,-0.6662068367004395,-0.249154195189476,-0.1822337806224823,-0.1792367845773697,-0.9935137629508972],[-0.1189434602856636,0.06716550141572952,-0.619500458240509,-0.25127553939819336,-0.17078840732574463,-0.177850604057312,-0.9930955171585083],[-0.0908132791519165,0.06568451225757599,-0.576037585735321,-0.2510901391506195,-0.16115230321884155,-0.1952732503414154,-1.0028289556503296],[-0.10875139385461807,0.06928732991218567,-0.5321483612060547,-0.25395986437797546,-0.14214813709259033,-0.19849514961242676,-0.9976598620414734]]]","[[[0.07499933242797852,0.02180635929107666,-0.5494188666343689,-0.2659956216812134,-0.13070160150527954,-0.040709614753723145,-1.0],[-0.02500063180923462,0.02180635929107666,-0.6366281509399414,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0],[-0.060714900493621826,0.02180635929107666,-0.668604850769043,-0.2659956216812134,-0.20972871780395508,-0.0300900936126709,-1.0],[-0.06428635120391846,0.024921536445617676,-0.6831396818161011,-0.2659956216812134,-0.15501761436462402,-0.008851230144500732,-1.0],[-0.06785768270492554,0.02180635929107666,-0.6802327036857605,-0.2659956216812134,-0.14893865585327148,-0.008851230144500732,-1.0]]]","[0.011703080497682095,0.0043842666782438755,0.004496161825954914,0.006979591213166714,0.00885956734418869]","[0.01076489221304655,0.0015542980981990695,0.011406751349568367,0.0003163870132993907,0.0006952760159038007,0.02620120905339718,5.292106288834475e-05]",0.07769885659217834,0.004479632247239351,0.006904654670506716,3.61938145942986e-05
N-L,N1800,36,4,libero_spatial,4,46,47,0.25,37,2026092101,0.10926701873540878,0.0470716655254364,"[0.03197145462036133,0.03940531238913536,0.047110725194215775,0.055432576686143875,0.06143825128674507]","[0.02142401598393917,0.0037554320879280567,0.09449701756238937,0.04318966716527939,0.08978156000375748,0.07646515220403671,0.0003887834900524467]",0.02638738602399826,"[0.019394807517528534,0.02378181554377079,0.026648113504052162,0.02807956002652645,0.034032635390758514]","[0.018493158742785454,0.002072130097076297,0.05146559700369835,0.03857862576842308,0.02235998958349228,0.05087152123451233,0.0008706740918569267]",0.028821134939789772,"[[[-0.800756573677063,0.06777648627758026,-0.8051660060882568,-0.24845075607299805,-0.8714165091514587,0.11612547934055328,-1.013026237487793],[-0.8037632703781128,0.09135343879461288,-0.8164389133453369,-0.262954980134964,-0.8948280215263367,0.10476377606391907,-0.9938974380493164],[-0.7958846688270569,0.10136811435222626,-0.8082278966903687,-0.2694251835346222,-0.9005247950553894,0.10152560472488403,-0.9958887100219727],[-0.7359613180160522,0.09829363226890564,-0.788390576839447,-0.2657846510410309,-0.8715283870697021,0.07785072922706604,-1.0006011724472046],[-0.726393461227417,0.10200260579586029,-0.7892199754714966,-0.28248777985572815,-0.8369197249412537,0.07645709812641144,-0.9997478127479553]]]","[[[-0.7678573131561279,0.02180635929107666,-1.034883737564087,-0.2659956216812134,-0.598785400390625,0.13628125190734863,-1.0],[-0.7857143878936768,0.06853532791137695,-1.034883737564087,-0.2659956216812134,-0.5562323331832886,0.11504232883453369,-1.0],[-0.8142858743667603,0.0872267484664917,-1.034883737564087,-0.2659956216812134,-0.525837242603302,0.11504232883453369,-1.0],[-0.9142857789993286,0.133955717086792,-1.034883737564087,-0.2659956216812134,-0.4832841753959656,0.10442280769348145,-1.0],[-0.9964285492897034,0.10591840744018555,-1.034883737564087,-0.2659956216812134,-0.4589681029319763,0.07964420318603516,-1.0]]]","[0.018739620223641396,0.023337680846452713,0.027501942589879036,0.03503862023353577,0.0394878052175045]","[0.02129305899143219,0.0008242029580287635,0.05459415912628174,0.00012017310655210167,0.12458931654691696,0.0002821677189785987,4.48503669758793e-05]",0.11502990871667862,0.026682838797569275,0.03289066627621651,0.0003470773226581514
N-L,N1800,36,5,libero_spatial,5,46,47,0.25,27,2026092101,0.060791369527578354,0.13615578413009644,"[0.18589931726455688,0.23770296573638916,0.10305021703243256,0.08634012192487717,0.06778637319803238]","[0.2946142256259918,0.13802267611026764,0.1605597585439682,0.004968187306076288,0.17613832652568817,0.0230118315666914,0.15577556192874908]",0.1060425266623497,"[0.18250851333141327,0.16523295640945435,0.08163821697235107,0.06248956918716431,0.03834344074130058]","[0.1607610136270523,0.049472417682409286,0.07808633893728256,0.0042438567616045475,0.09889872372150421,0.00771877309307456,0.3431166112422943]",0.051042720675468445,"[[[-0.6780730485916138,0.07389221340417862,-0.544765830039978,-0.24212825298309326,-0.12200956046581268,-0.32189151644706726,-1.0088320970535278],[-0.5633525848388672,0.10248801112174988,-0.43006807565689087,-0.25955846905708313,-0.11659620702266693,-0.3470920920372009,1.0012046098709106],[-0.41666918992996216,0.11930375546216965,-0.298649400472641,-0.2664657235145569,-0.09960627555847168,-0.3675740957260132,1.0160117149353027],[-0.2446576952934265,0.11650602519512177,-0.15545786917209625,-0.2715762257575989,-0.0887916088104248,-0.4370703399181366,1.0057706832885742],[-0.20570431649684906,0.11576022207736969,-0.09893590211868286,-0.28903627395629883,-0.08341734111309052,-0.45179060101509094,1.0143908262252808]]]","[[[-0.26428622007369995,0.42056000232696533,-0.2790701985359192,-0.27946358919143677,-0.46504712104797363,-0.08318740129470825,-1.0],[-0.1285719871520996,0.40186846256256104,-0.10755860805511475,-0.2659956216812134,-0.44073110818862915,-0.15398377180099487,0.9999990463256836],[-0.12142914533615112,0.3676004409790039,-0.03197723627090454,-0.27272963523864746,-0.3799409866333008,-0.20354115962982178,0.9999990463256836],[-0.1285719871520996,0.3676004409790039,-0.017442405223846436,-0.30639952421188354,-0.3981780409812927,-0.2318597435951233,0.9999990463256836],[-0.1285719871520996,0.32398688793182373,-0.017442405223846436,-0.3131335377693176,-0.3495458960533142,-0.2637180685997009,0.9999990463256836]]]","[0.07687409222126007,0.07501033693552017,0.046531714498996735,0.033521413803100586,0.023276057094335556]","[0.09336914122104645,0.07557303458452225,0.05428200587630272,0.0006535882130265236,0.09357401728630066,0.03973199054598808,0.00011525999434525147]",0.06241798400878906,0.1226111575961113,0.059010621160268784,0.002242340473458171
N-L,N1800,36,7,libero_spatial,7,46,47,0.25,30,2026092101,0.06837256997823715,0.05762264505028725,"[0.06415506452322006,0.0635775700211525,0.05834542587399483,0.06417806446552277,0.037857115268707275]","[0.11814630031585693,0.083926260471344,0.019810598343610764,0.06857959181070328,0.0828867182135582,0.021357111632823944,0.008651933632791042]",0.02923433855175972,"[0.02622999995946884,0.03182291239500046,0.029084572568535805,0.030730510130524635,0.028303690254688263]","[0.02575802616775036,0.03499234467744827,0.00985544454306364,0.020546292886137962,0.10281660407781601,0.002978868782520294,0.007692788727581501]",0.15908220410346985,"[[[-0.28375428915023804,-0.08415737748146057,-0.3340472877025604,-0.23766407370567322,0.3737570643424988,-0.19350691139698029,-1.027945876121521],[-0.22176513075828552,-0.06500354409217834,-0.2764747142791748,-0.24979239702224731,0.4254925847053528,-0.21331264078617096,1.0111019611358643],[-0.18636202812194824,-0.06237611174583435,-0.19356413185596466,-0.24811695516109467,0.4575046896934509,-0.21728169918060303,1.0249419212341309],[-0.1346280872821808,-0.08188416808843613,-0.12127920240163803,-0.24440717697143555,0.4813120663166046,-0.25312507152557373,1.0136877298355103],[-0.13300904631614685,-0.07780890166759491,-0.08214947581291199,-0.25173452496528625,0.4991663992404938,-0.26454728841781616,1.0218899250030518]]]","[[[-0.5750002861022949,0.02180635929107666,-0.4447677731513977,-0.4814831614494324,0.641332745552063,-0.040709614753723145,0.9999990463256836],[-0.5142860412597656,0.02180635929107666,-0.36627936363220215,-0.49495112895965576,0.7568339109420776,-0.040709614753723145,0.9999990463256836],[-0.45357179641723633,0.02180635929107666,-0.29651206731796265,-0.5016851425170898,0.8237029314041138,-0.040709614753723145,0.9999990463256836],[-0.38571470975875854,0.02180635929107666,-0.2412794828414917,-0.47474920749664307,0.8601770401000977,-0.07610780000686646,0.9999990463256836],[-0.2857147455215454,-0.03738367557525635,-0.15988421440124512,-0.39394134283065796,0.9392043352127075,-0.16106337308883667,0.9999990463256836]]]","[0.6250378489494324,0.042996328324079514,0.04561198130249977,0.04518784210085869,0.03657717630267143]","[0.06563146412372589,0.00764737743884325,0.010272988118231297,0.051425524055957794,0.1305314004421234,0.025272110477089882,0.8227947354316711]",0.07033246755599976,0.02561241388320923,0.15614594519138336,0.0013236707309260964
N-L,N1800,36,12,libero_object,2,46,47,0.25,32,2026092101,0.07374050468206406,0.04940351843833923,"[0.06909508258104324,0.06593984365463257,0.04518459364771843,0.028516296297311783,0.03828178718686104]","[0.02890421450138092,0.0013403630582615733,0.004293884616345167,0.0036487597972154617,0.3038022220134735,0.0030290097929537296,0.0008061512489803135]",0.024267278611660004,"[0.03374698385596275,0.031277354806661606,0.02398097887635231,0.014733578078448772,0.017597496509552002]","[0.041262563318014145,0.0023623579181730747,0.0012304915580898523,0.0007253164076246321,0.12020554393529892,0.0027271893341094255,0.001357479253783822]",0.02736525796353817,"[[[-0.2995489835739136,0.03453686833381653,-0.6739692687988281,-0.15690505504608154,-0.14132454991340637,-0.1230459213256836,-1.0262091159820557],[-0.2967091202735901,0.05409330129623413,-0.6673486232757568,-0.16582228243350983,-0.1573518067598343,-0.12443022429943085,-1.0031325817108154],[-0.30022531747817993,0.05603876709938049,-0.6516177654266357,-0.16575747728347778,-0.15471896529197693,-0.11623624712228775,-1.0007705688476562],[-0.26626697182655334,0.04675602167844772,-0.6200578212738037,-0.16178499162197113,-0.1497507393360138,-0.13140791654586792,-1.0064281225204468],[-0.28603482246398926,0.04973197355866432,-0.6052381992340088,-0.18024852871894836,-0.140625,-0.12753748893737793,-1.0035817623138428]]]","[[[-0.1285719871520996,0.04361319541931152,-0.6831396818161011,-0.2659956216812134,-0.5927063226699829,-0.03363001346588135,-1.0],[-0.1285719871520996,0.02180635929107666,-0.7005815505981445,-0.2659956216812134,-0.5927063226699829,-0.040709614753723145,-1.0],[-0.16071486473083496,0.02180635929107666,-0.7034885287284851,-0.2659956216812134,-0.525837242603302,-0.040709614753723145,-1.0],[-0.22857189178466797,0.02180635929107666,-0.6831396818161011,-0.2659956216812134,-0.47112613916397095,-0.037169814109802246,-1.0],[-0.2785719037055969,0.049843668937683105,-0.6395350694656372,-0.2659956216812134,-0.5197582244873047,-0.03363001346588135,-1.0]]]","[0.036246854811906815,0.033857740461826324,0.025258133187890053,0.018440982326865196,0.023022569715976715]","[0.01568860374391079,0.0005838364595547318,0.0018069393699988723,0.010039110668003559,0.15560640394687653,0.007681610528379679,0.0001502948725828901]",0.06672745198011398,0.021808544173836708,0.025263357907533646,0.00018525619816500694
N-L,N1800,36,13,libero_object,3,46,47,0.25,37,2026092101,0.13397054374217987,0.10108616948127747,"[0.1150001659989357,0.131983682513237,0.10663845390081406,0.09837903827428818,0.0534295029938221]","[0.1859186887741089,0.4329957664012909,0.015587222762405872,0.005991283338516951,0.013902268372476101,0.051221635192632675,0.00198630103841424]",0.03678340092301369,"[0.042559150606393814,0.049686696380376816,0.039944134652614594,0.0344366729259491,0.017290368676185608]","[0.04543966054916382,0.17678409814834595,0.011190774850547314,0.0007470139535143971,0.007854537107050419,0.015203501097857952,0.00026422899099998176]",0.027742933481931686,"[[[0.04025403782725334,-0.04828149080276489,-0.530634343624115,-0.13883821666240692,-0.3403782844543457,-0.2964666783809662,-1.020185947418213],[0.03578517585992813,-0.007904093712568283,-0.5474815368652344,-0.15243485569953918,-0.3743515610694885,-0.3018534779548645,-1.005210041999817],[0.01637626439332962,0.006890755146741867,-0.5512859225273132,-0.15557773411273956,-0.3884519934654236,-0.2976580858230591,-1.0023529529571533],[0.029711782932281494,0.016136914491653442,-0.5486384630203247,-0.15307363867759705,-0.39615610241889954,-0.3124375343322754,-1.0088317394256592],[-0.00844818726181984,0.02916489914059639,-0.5672051310539246,-0.16770538687705994,-0.3909393846988678,-0.30826133489608765,-1.0046257972717285]]]","[[[-0.0750005841255188,0.21495270729064941,-0.6133723258972168,-0.2659956216812134,-0.3252299427986145,-0.040709614753723145,-1.0],[-0.1285719871520996,0.2866036891937256,-0.6569769382476807,-0.2659956216812134,-0.4528891444206238,-0.040709614753723145,-1.0],[-0.1285719871520996,0.33021724224090576,-0.6395350694656372,-0.2659956216812134,-0.47112613916397095,-0.040709614753723145,-1.0],[-0.1285719871520996,0.32087159156799316,-0.6162792444229126,-0.2659956216812134,-0.4285730719566345,-0.040709614753723145,-1.0],[-0.08928626775741577,0.2897188663482666,-0.6017444133758545,-0.2659956216812134,-0.3617039918899536,-0.040709614753723145,-1.0]]]","[0.024519866332411766,0.030432116240262985,0.03119901567697525,0.030029794201254845,0.022533874958753586]","[0.018579090014100075,0.08426373451948166,0.006478193681687117,0.012733900919556618,0.003027641447260976,0.06901005655527115,0.00010791020758915693]",0.12976866960525513,0.03380228579044342,0.025202475488185883,0.0002725781814660877
N-L,N1800,36,14,libero_object,4,46,47,0.25,40,2026092101,0.07257212698459625,0.018669329583644867,"[0.019998766481876373,0.016975274309515953,0.015201948583126068,0.019333934411406517,0.02183672972023487]","[0.0056588780134916306,0.014539468102157116,0.013834870420396328,0.007562191225588322,0.07388997077941895,0.014987400732934475,0.0002125241153407842]",0.010972882620990276,"[0.014209788292646408,0.011616694740951061,0.009273085743188858,0.00917749386280775,0.010587353259325027]","[0.014026357792317867,0.005575263407081366,0.0038593211211264133,0.0001434340956620872,0.0495862141251564,0.003408926073461771,0.00021066356566734612]",0.01178619172424078,"[[[-0.20303195714950562,-0.012462414801120758,-0.6465343832969666,-0.1631564497947693,-0.2554178833961487,-0.15631961822509766,-1.025020956993103],[-0.20483224093914032,0.011474139988422394,-0.6469061374664307,-0.17847180366516113,-0.2674405872821808,-0.15381371974945068,-1.0029491186141968],[-0.21665534377098083,0.01469242200255394,-0.6426168084144592,-0.18651524186134338,-0.26360827684402466,-0.14201170206069946,-1.000715732574463],[-0.18870344758033752,0.012429911643266678,-0.6222944855690002,-0.18772080540657043,-0.26346808671951294,-0.1530887335538864,-1.0070459842681885],[-0.22206096351146698,0.020034704357385635,-0.6304925680160522,-0.20999035239219666,-0.24492156505584717,-0.14414547383785248,-1.0072978734970093]]]","[[[-0.1285719871520996,-0.16199421882629395,-0.5523258447647095,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.17142915725708008,-0.08099734783172607,-0.6162792444229126,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.22857189178466797,0.0031147003173828125,-0.668604850769043,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.3357146978378296,0.02180635929107666,-0.738372266292572,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.3642861247062683,0.1277252435684204,-0.7848838567733765,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.013679934665560722,0.010012022219598293,0.00786423310637474,0.013063441962003708,0.014311326667666435]","[0.009728471748530865,0.008545990101993084,0.009559870697557926,0.006763396319001913,0.03580830618739128,0.011949673295021057,0.00014763254148419946]",0.0694902241230011,0.010716385208070278,0.012611589394509792,6.478101568063721e-05
N-L,N1800,36,15,libero_object,5,46,47,0.25,31,2026092101,0.10486346483230591,0.11565181612968445,"[0.11148512363433838,0.1110711544752121,0.11602559685707092,0.12031042575836182,0.11936679482460022]","[0.011340560391545296,0.009545738808810711,0.005909934639930725,0.0025314022786915302,0.034041877835989,0.7452918291091919,0.0009013700182549655]",0.07225175946950912,"[0.06460332870483398,0.06937096267938614,0.0717000961303711,0.07153979688882828,0.08404462784528732]","[0.007065679412335157,0.008087591268122196,0.0013948953710496426,0.0019278191030025482,0.016379615291953087,0.47074562311172485,0.00016111099103000015]",0.04506189376115799,"[[[-0.12097442150115967,0.014815524220466614,-0.5510252714157104,-0.09627881646156311,-0.30832433700561523,-0.5903270840644836,-1.0230751037597656],[-0.13177858293056488,0.03415542095899582,-0.5701082944869995,-0.10076501965522766,-0.33226338028907776,-0.5937485694885254,-1.0061805248260498],[-0.14971581101417542,0.03482789173722267,-0.5798726081848145,-0.09302650392055511,-0.34040987491607666,-0.5904824137687683,-1.005584716796875],[-0.12812760472297668,0.030597694218158722,-0.5773741006851196,-0.08431277424097061,-0.34657877683639526,-0.5932579636573792,-1.0094412565231323],[-0.15461669862270355,0.0351230762898922,-0.5977341532707214,-0.08477072417736053,-0.34292325377464294,-0.5883258581161499,-1.008772373199463]]]","[[[-0.1285719871520996,-0.07788211107254028,-0.6075583696365356,-0.2121238112449646,-0.2218867540359497,-1.109734296798706,-1.0],[-0.1285719871520996,-0.07476687431335449,-0.6453490257263184,-0.20538973808288574,-0.20972871780395508,-1.1274334192276,-1.0],[-0.1285719871520996,-0.09345841407775879,-0.6569769382476807,-0.18518781661987305,-0.20364969968795776,-1.1168140172958374,-1.0],[-0.16071486473083496,-0.1059194803237915,-0.668604850769043,-0.15825188159942627,-0.17325466871261597,-1.0955750942230225,-1.0],[-0.23571473360061646,-0.1059194803237915,-0.6860466599464417,-0.15825188159942627,-0.1793336272239685,-1.0743361711502075,-1.0]]]","[0.043293487280607224,0.046907760202884674,0.046728961169719696,0.04513454809784889,0.04324472323060036]","[0.0016307774931192398,0.01508884783834219,0.006184876896440983,0.008745315484702587,0.019598472863435745,0.26403138041496277,0.00015358805831056088]",0.10683762282133102,0.07715869694948196,0.04916059970855713,0.00016457142191939056
N-L,N1800,36,17,libero_object,7,46,47,0.25,34,2026092101,0.09502382576465607,0.09499882906675339,"[0.12429843842983246,0.11011544615030289,0.08939876407384872,0.08201450109481812,0.06916704773902893]","[0.060646165162324905,0.08401579409837723,0.02809963934123516,0.01598081737756729,0.21552859246730804,0.2601625621318817,0.0005583396996371448]",0.04874071106314659,"[0.057269830256700516,0.05428386852145195,0.04567689821124077,0.043116871267557144,0.04335609823465347]","[0.02469293586909771,0.03578193485736847,0.003779035760089755,0.003239439567551017,0.10836612433195114,0.13535216450691223,0.029973356053233147]",0.0586484894156456,"[[[-0.5329076051712036,-0.039176397025585175,-0.6766919493675232,-0.19520702958106995,-0.12838056683540344,-0.024653244763612747,-1.024512529373169],[-0.5027737617492676,-0.015851907432079315,-0.6417125463485718,-0.209962859749794,-0.13313457369804382,-0.025231627747416496,-1.0025593042373657],[-0.46734148263931274,-0.0007878802716732025,-0.5962813496589661,-0.22290343046188354,-0.12554749846458435,-0.01523386687040329,-1.0012141466140747],[-0.38563087582588196,-0.0009864456951618195,-0.5295127630233765,-0.22733989357948303,-0.10992405563592911,-0.03297553211450577,-1.00783109664917],[-0.3606889545917511,0.0077898576855659485,-0.4823942482471466,-0.25184643268585205,-0.09516246616840363,-0.02663288451731205,-1.0076736211776733]]]","[[[-0.7642858624458313,-0.31775736808776855,-0.7761629819869995,-0.07744407653808594,-0.5197582244873047,0.36636924743652344,-1.0],[-0.7500001788139343,-0.30218106508255005,-0.7703490257263184,-0.1178479790687561,-0.4832841753959656,0.36636924743652344,-1.0],[-0.7214287519454956,-0.23987573385238647,-0.738372266292572,-0.20538973808288574,-0.4285730719566345,0.36636924743652344,-1.0],[-0.6821430921554565,-0.19626212120056152,-0.7267443537712097,-0.2659956216812134,-0.3920990228652954,0.36636924743652344,-1.0],[-0.6464288234710693,-0.13084155321121216,-0.7005815505981445,-0.2659956216812134,-0.33130890130996704,0.3699091672897339,-1.0]]]","[0.0659402534365654,0.0634429082274437,0.05423811823129654,0.05794385075569153,0.05167734995484352]","[0.06975678354501724,0.0548212006688118,0.02662753127515316,0.004870892036706209,0.10059871524572372,0.1537185162305832,0.00014581978030037135]",0.09364286065101624,0.04809262603521347,0.05526198074221611,0.0005754593294113874
N-L,N1800,36,19,libero_object,9,46,47,0.25,33,2026092101,0.040780603885650635,0.004832780454307795,"[0.009391238912940025,0.004833999555557966,0.004120198078453541,0.003524715080857277,0.002293751807883382]","[0.010420668870210648,0.0012255968758836389,0.001977504463866353,0.002444831421598792,0.004435139242559671,0.012497017160058022,0.0008287049713544548]",0.00152652058750391,"[0.0018985274946317077,0.0018342939438298345,0.0028031303081661463,0.00044294566032476723,0.0006537063745781779]","[0.0006439238204620779,0.000676949683111161,0.0015929427463561296,0.0012090593809261918,0.001500302809290588,0.004963662009686232,9.88039537332952e-05]",0.003981309477239847,"[[[-0.15025967359542847,0.019060224294662476,-0.6332800984382629,-0.11431889981031418,-0.11252731829881668,-0.14446255564689636,-1.0177268981933594],[-0.15199348330497742,0.03870642930269241,-0.6381495594978333,-0.12355765700340271,-0.12273113429546356,-0.1421651989221573,-1.0009843111038208],[-0.16190379858016968,0.04255425184965134,-0.6387300491333008,-0.12135137617588043,-0.12161453813314438,-0.13032719492912292,-1.0016103982925415],[-0.13852843642234802,0.0340200774371624,-0.6276962757110596,-0.11153153330087662,-0.11777442693710327,-0.13940253853797913,-1.0076582431793213],[-0.16495513916015625,0.039327897131443024,-0.6398587822914124,-0.12244731187820435,-0.11359269917011261,-0.132966548204422,-1.0049265623092651]]]","[[[-0.1285719871520996,0.02180635929107666,-0.7209303975105286,-0.2188577651977539,-0.1793336272239685,-0.17168277502059937,-1.0],[-0.1285719871520996,0.02180635929107666,-0.758721113204956,-0.19192183017730713,-0.1793336272239685,-0.16460317373275757,-1.0],[-0.14285767078399658,0.018691062927246094,-0.7732559442520142,-0.14478391408920288,-0.17325466871261597,-0.15752357244491577,-1.0],[-0.21071475744247437,0.02180635929107666,-0.7761629819869995,-0.16498583555221558,-0.16717565059661865,-0.1362847089767456,-1.0],[-0.2785719037055969,0.02180635929107666,-0.7645350694656372,-0.19865578413009644,-0.10030657052993774,-0.11150598526000977,-1.0]]]","[0.0035153022035956383,0.00339337345212698,0.003283920930698514,0.004681230988353491,0.005032718181610107]","[0.0039002622943371534,0.00026375692686997354,0.015580765902996063,0.004963242448866367,0.0025901261251419783,0.0004908645641990006,8.014497871045023e-05]",0.041128113865852356,0.0010976725025102496,0.0032472671009600163,0.0003591505519580096
