panel,step,condition,suite,task_id,init_state_id,env_seed,policy_seed_root,global_task_id,teacher_demo,video_ordinal,agentview_success,dual_success,agentview_steps,dual_steps
validation,1500,same_task_other,libero_spatial,1,9,7,7,1,9,9,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,10,7,7,1,11,10,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,11,7,7,1,41,11,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,12,7,7,1,3,12,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,13,7,7,1,4,13,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,14,7,7,1,35,14,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,15,7,7,1,48,15,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,16,7,7,1,0,16,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,17,7,7,1,26,17,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,18,7,7,1,23,18,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,19,7,7,1,24,19,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,20,7,7,1,44,20,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,21,7,7,1,37,21,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,22,7,7,1,5,22,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,23,7,7,1,13,23,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,24,7,7,1,34,24,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,25,7,7,1,8,25,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,26,7,7,1,17,26,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,27,7,7,1,47,27,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,28,7,7,1,39,28,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,29,7,7,1,29,29,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,30,7,7,1,14,30,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,31,7,7,1,12,31,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,32,7,7,1,49,32,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,33,7,7,1,10,33,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,34,7,7,1,20,34,0,1,220,194
validation,1500,same_task_other,libero_spatial,1,35,7,7,1,28,35,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,36,7,7,1,15,36,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,37,7,7,1,45,37,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,38,7,7,1,2,38,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,39,7,7,1,46,39,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,40,7,7,1,32,40,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,41,7,7,1,22,41,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,42,7,7,1,43,42,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,43,7,7,1,36,43,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,44,7,7,1,40,44,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,45,7,7,1,27,45,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,46,7,7,1,33,46,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,47,7,7,1,42,47,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,48,7,7,1,16,48,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,49,7,7,1,30,49,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,0,7,7,3,19,0,1,0,113,220
validation,1500,same_task_other,libero_spatial,3,1,7,7,3,3,1,1,0,120,220
validation,1500,same_task_other,libero_spatial,3,2,7,7,3,10,2,1,0,106,220
validation,1500,same_task_other,libero_spatial,3,3,7,7,3,33,3,1,0,120,220
validation,1500,same_task_other,libero_spatial,3,4,7,7,3,24,4,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,5,7,7,3,25,5,1,0,118,220
validation,1500,same_task_other,libero_spatial,3,6,7,7,3,31,6,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,7,7,7,3,5,7,1,0,105,220
validation,1500,same_task_other,libero_spatial,3,8,7,7,3,0,8,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,9,7,7,3,18,9,1,0,110,220
validation,1500,same_task_other,libero_spatial,3,10,7,7,3,38,10,1,0,137,220
validation,1500,same_task_other,libero_spatial,3,11,7,7,3,22,11,1,0,110,220
validation,1500,same_task_other,libero_spatial,3,12,7,7,3,16,12,1,0,113,220
validation,1500,same_task_other,libero_spatial,3,13,7,7,3,46,13,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,14,7,7,3,41,14,1,1,106,122
validation,1500,same_task_other,libero_spatial,3,15,7,7,3,27,15,1,1,88,99
validation,1500,same_task_other,libero_spatial,3,16,7,7,3,11,16,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,17,7,7,3,32,17,1,0,98,220
validation,1500,same_task_other,libero_spatial,3,18,7,7,3,36,18,1,0,110,220
validation,1500,same_task_other,libero_spatial,3,19,7,7,3,6,19,1,0,94,220
validation,1500,same_task_other,libero_spatial,3,20,7,7,3,23,20,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,21,7,7,3,47,21,1,1,128,141
validation,1500,same_task_other,libero_spatial,3,22,7,7,3,45,22,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,23,7,7,3,1,23,1,0,102,220
validation,1500,same_task_other,libero_spatial,3,24,7,7,3,20,24,1,0,114,220
validation,1500,same_task_other,libero_spatial,3,25,7,7,3,12,25,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,26,7,7,3,49,26,1,0,115,220
validation,1500,same_task_other,libero_spatial,3,27,7,7,3,39,27,1,0,201,220
validation,1500,same_task_other,libero_spatial,3,28,7,7,3,37,28,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,29,7,7,3,40,29,1,0,100,220
validation,1500,same_task_other,libero_spatial,3,30,7,7,3,26,30,1,0,107,220
validation,1500,same_task_other,libero_spatial,3,31,7,7,3,17,31,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,32,7,7,3,21,32,1,1,120,96
validation,1500,same_task_other,libero_spatial,3,33,7,7,3,14,33,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,34,7,7,3,48,34,1,1,158,109
validation,1500,same_task_other,libero_spatial,3,35,7,7,3,44,35,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,36,7,7,3,34,36,1,0,106,220
validation,1500,same_task_other,libero_spatial,3,37,7,7,3,8,37,1,1,109,119
validation,1500,same_task_other,libero_spatial,3,38,7,7,3,42,38,1,0,97,220
validation,1500,same_task_other,libero_spatial,3,39,7,7,3,2,39,1,0,110,220
validation,1500,same_task_other,libero_spatial,3,40,7,7,3,13,40,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,41,7,7,3,7,41,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,42,7,7,3,9,42,1,1,105,139
validation,1500,same_task_other,libero_spatial,3,43,7,7,3,15,43,1,0,107,220
validation,1500,same_task_other,libero_spatial,3,44,7,7,3,43,44,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,45,7,7,3,28,45,1,1,99,115
validation,1500,same_task_other,libero_spatial,3,46,7,7,3,35,46,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,47,7,7,3,30,47,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,48,7,7,3,29,48,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,49,7,7,3,4,49,1,0,105,220
