panel,step,condition,suite,task_id,global_task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,cross_episode_success,same_video_success,cross_episode_steps,same_video_steps
validation,900,correct,libero_object,1,11,0,34,0,7,7,0,1,280,113
validation,900,correct,libero_object,1,11,1,10,1,7,7,1,1,243,150
validation,900,correct,libero_object,1,11,2,12,2,7,7,1,1,188,211
validation,900,correct,libero_object,1,11,3,2,3,7,7,1,1,148,134
validation,900,correct,libero_object,1,11,4,39,4,7,7,1,1,172,139
validation,900,correct,libero_object,1,11,5,8,5,7,7,1,1,236,132
validation,900,correct,libero_object,1,11,6,35,6,7,7,0,1,280,225
validation,900,correct,libero_object,1,11,7,41,7,7,7,1,1,200,111
validation,900,correct,libero_object,1,11,8,45,8,7,7,0,1,280,132
validation,900,correct,libero_object,1,11,9,16,9,7,7,1,1,137,128
validation,900,correct,libero_object,1,11,10,4,10,7,7,0,1,280,224
validation,900,correct,libero_object,1,11,11,3,11,7,7,1,1,133,141
validation,900,correct,libero_object,1,11,12,30,12,7,7,1,0,233,280
validation,900,correct,libero_object,1,11,13,23,13,7,7,1,1,173,205
validation,900,correct,libero_object,1,11,14,14,14,7,7,1,1,257,187
validation,900,correct,libero_object,1,11,15,48,15,7,7,1,1,162,127
validation,900,correct,libero_object,1,11,16,33,16,7,7,1,1,173,133
validation,900,correct,libero_object,1,11,17,18,17,7,7,1,1,238,214
validation,900,correct,libero_object,1,11,18,13,18,7,7,1,1,220,188
validation,900,correct,libero_object,1,11,19,46,19,7,7,1,1,143,127
validation,900,correct,libero_object,1,11,20,43,20,7,7,0,1,280,271
validation,900,correct,libero_object,1,11,21,28,21,7,7,0,1,280,188
validation,900,correct,libero_object,1,11,22,29,22,7,7,1,1,194,134
validation,900,correct,libero_object,1,11,23,17,23,7,7,0,1,280,124
validation,900,correct,libero_object,1,11,24,37,24,7,7,1,1,223,117
validation,900,correct,libero_object,1,11,25,31,25,7,7,0,1,280,117
validation,900,correct,libero_object,1,11,26,26,26,7,7,1,1,133,120
validation,900,correct,libero_object,1,11,27,40,27,7,7,1,1,150,152
validation,900,correct,libero_object,1,11,28,42,28,7,7,0,1,280,193
validation,900,correct,libero_object,1,11,29,32,29,7,7,1,1,148,139
validation,900,correct,libero_object,1,11,30,24,30,7,7,1,1,205,192
validation,900,correct,libero_object,1,11,31,19,31,7,7,0,1,280,197
validation,900,correct,libero_object,1,11,32,47,32,7,7,1,1,179,123
validation,900,correct,libero_object,1,11,33,38,33,7,7,1,1,128,122
validation,900,correct,libero_object,1,11,34,11,34,7,7,1,1,173,142
validation,900,correct,libero_object,1,11,35,22,35,7,7,1,1,152,148
validation,900,correct,libero_object,1,11,36,25,36,7,7,1,1,141,124
validation,900,correct,libero_object,1,11,37,15,37,7,7,1,1,136,171
validation,900,correct,libero_object,1,11,38,9,38,7,7,0,0,280,280
validation,900,correct,libero_object,1,11,39,5,39,7,7,0,1,280,137
validation,900,correct,libero_object,1,11,40,7,40,7,7,1,1,132,133
validation,900,correct,libero_object,1,11,41,1,41,7,7,1,1,131,127
validation,900,correct,libero_object,1,11,42,27,42,7,7,1,1,127,117
validation,900,correct,libero_object,1,11,43,20,43,7,7,1,0,204,280
validation,900,correct,libero_object,1,11,44,0,44,7,7,1,1,129,129
validation,900,correct,libero_object,1,11,45,49,45,7,7,1,1,128,124
validation,900,correct,libero_object,1,11,46,44,46,7,7,0,1,280,113
validation,900,correct,libero_object,1,11,47,36,47,7,7,1,1,123,122
validation,900,correct,libero_object,1,11,48,6,48,7,7,1,0,197,280
validation,900,correct,libero_object,1,11,49,21,49,7,7,0,1,280,263
validation,900,correct,libero_object,3,13,0,33,0,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,1,20,1,7,7,0,1,280,127
validation,900,correct,libero_object,3,13,2,18,2,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,3,9,3,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,4,42,4,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,5,34,5,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,6,24,6,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,7,28,7,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,8,25,8,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,9,3,9,7,7,0,1,280,127
validation,900,correct,libero_object,3,13,10,16,10,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,11,14,11,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,12,44,12,7,7,0,1,280,133
validation,900,correct,libero_object,3,13,13,8,13,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,14,48,14,7,7,1,0,164,280
validation,900,correct,libero_object,3,13,15,2,15,7,7,1,1,155,123
validation,900,correct,libero_object,3,13,16,36,16,7,7,1,0,128,280
validation,900,correct,libero_object,3,13,17,35,17,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,18,0,18,7,7,1,1,192,105
validation,900,correct,libero_object,3,13,19,47,19,7,7,1,0,210,280
validation,900,correct,libero_object,3,13,20,30,20,7,7,1,0,133,280
validation,900,correct,libero_object,3,13,21,4,21,7,7,0,1,280,131
validation,900,correct,libero_object,3,13,22,13,22,7,7,1,1,196,197
validation,900,correct,libero_object,3,13,23,45,23,7,7,0,1,280,155
validation,900,correct,libero_object,3,13,24,43,24,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,25,5,25,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,26,7,26,7,7,1,0,213,280
validation,900,correct,libero_object,3,13,27,46,27,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,28,15,28,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,29,49,29,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,30,26,30,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,31,10,31,7,7,0,1,280,246
validation,900,correct,libero_object,3,13,32,23,32,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,33,17,33,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,34,1,34,7,7,1,1,139,230
validation,900,correct,libero_object,3,13,35,21,35,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,36,12,36,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,37,11,37,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,38,40,38,7,7,0,1,280,131
validation,900,correct,libero_object,3,13,39,41,39,7,7,1,0,156,280
validation,900,correct,libero_object,3,13,40,19,40,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,41,32,41,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,42,38,42,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,43,22,43,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,44,29,44,7,7,0,1,280,142
validation,900,correct,libero_object,3,13,45,37,45,7,7,0,1,280,271
validation,900,correct,libero_object,3,13,46,31,46,7,7,0,0,280,280
validation,900,correct,libero_object,3,13,47,6,47,7,7,1,0,191,280
validation,900,correct,libero_object,3,13,48,27,48,7,7,1,0,156,280
validation,900,correct,libero_object,3,13,49,39,49,7,7,0,1,280,118
validation,900,correct,libero_goal,3,23,0,35,0,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,1,13,1,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,2,15,2,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,3,8,3,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,4,34,4,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,5,28,5,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,6,29,6,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,7,19,7,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,8,17,8,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,9,2,9,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,10,0,10,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,11,31,11,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,12,3,12,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,13,30,13,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,14,5,14,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,15,26,15,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,16,4,16,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,17,9,17,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,18,14,18,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,19,12,19,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,20,27,20,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,21,32,21,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,22,36,22,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,23,44,23,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,24,46,24,7,7,0,0,300,300
validation,900,correct,libero_goal,3,23,25,11,25,7,7,0,0,300,300
