arm,asset,cohort,effect,global_task_id,kind,metric,noise_seed,query_fraction,query_position,total,value
,C600,A,cc_minus_cw,14,probe,inference_first5_mse,6673264783416593914,0.25,40,,0.0013066981919109821
,C600,A,wc_minus_ww,14,probe,inference_first5_mse,6673264783416593914,0.25,40,,0.00129662174731493
,C600,A,interaction,14,probe,inference_first5_mse,6673264783416593914,0.25,40,,1.007644459605217e-05
,C600,A,cc_minus_cw,14,probe,full_mse,4112929797682724988,0.75,121,,-0.0014160871505737305
,C600,A,wc_minus_ww,14,probe,full_mse,4112929797682724988,0.75,121,,-0.0014767758548259735
,C600,A,interaction,14,probe,full_mse,4112929797682724988,0.75,121,,6.068870425224304e-05
,C600,A,cc_minus_cw,14,probe,first5_mse,4112929797682724988,0.75,121,,-0.004680337384343147
,C600,A,wc_minus_ww,14,probe,first5_mse,4112929797682724988,0.75,121,,-0.004283282905817032
,C600,A,interaction,14,probe,first5_mse,4112929797682724988,0.75,121,,-0.0003970544785261154
,C600,A,cc_minus_cw,14,probe,tau1_first5_mse,4112929797682724988,0.75,121,,-0.002885041758418083
,C600,A,wc_minus_ww,14,probe,tau1_first5_mse,4112929797682724988,0.75,121,,-0.002942178398370743
,C600,A,interaction,14,probe,tau1_first5_mse,4112929797682724988,0.75,121,,5.713663995265961e-05
,C600,A,cc_minus_cw,14,probe,inference_first5_mse,4112929797682724988,0.75,121,,-0.0012844353914260864
,C600,A,wc_minus_ww,14,probe,inference_first5_mse,4112929797682724988,0.75,121,,-0.0010933205485343933
,C600,A,interaction,14,probe,inference_first5_mse,4112929797682724988,0.75,121,,-0.00019111484289169312
,C600,B,cc_minus_cw,14,probe,full_mse,6941690631084841007,0.25,39,,-0.0004069507122039795
,C600,B,wc_minus_ww,14,probe,full_mse,6941690631084841007,0.25,39,,-0.0005051344633102417
,C600,B,interaction,14,probe,full_mse,6941690631084841007,0.25,39,,9.818375110626221e-05
,C600,B,cc_minus_cw,14,probe,first5_mse,6941690631084841007,0.25,39,,0.0017700381577014923
,C600,B,wc_minus_ww,14,probe,first5_mse,6941690631084841007,0.25,39,,0.001768067479133606
,C600,B,interaction,14,probe,first5_mse,6941690631084841007,0.25,39,,1.9706785678863525e-06
,C600,B,cc_minus_cw,14,probe,tau1_first5_mse,6941690631084841007,0.25,39,,0.00150219164788723
,C600,B,wc_minus_ww,14,probe,tau1_first5_mse,6941690631084841007,0.25,39,,0.001702580600976944
,C600,B,interaction,14,probe,tau1_first5_mse,6941690631084841007,0.25,39,,-0.00020038895308971405
,C600,B,cc_minus_cw,14,probe,inference_first5_mse,6941690631084841007,0.25,39,,0.002244209870696068
,C600,B,wc_minus_ww,14,probe,inference_first5_mse,6941690631084841007,0.25,39,,0.0021413471549749374
,C600,B,interaction,14,probe,inference_first5_mse,6941690631084841007,0.25,39,,0.00010286271572113037
,C600,B,cc_minus_cw,14,probe,full_mse,7799883917981918442,0.75,116,,0.002209886908531189
,C600,B,wc_minus_ww,14,probe,full_mse,7799883917981918442,0.75,116,,0.0022275634109973907
,C600,B,interaction,14,probe,full_mse,7799883917981918442,0.75,116,,-1.7676502466201782e-05
,C600,B,cc_minus_cw,14,probe,first5_mse,7799883917981918442,0.75,116,,0.0008700881153345108
,C600,B,wc_minus_ww,14,probe,first5_mse,7799883917981918442,0.75,116,,0.0007035713642835617
,C600,B,interaction,14,probe,first5_mse,7799883917981918442,0.75,116,,0.0001665167510509491
,C600,B,cc_minus_cw,14,probe,tau1_first5_mse,7799883917981918442,0.75,116,,0.0008040629327297211
,C600,B,wc_minus_ww,14,probe,tau1_first5_mse,7799883917981918442,0.75,116,,0.0006892569363117218
,C600,B,interaction,14,probe,tau1_first5_mse,7799883917981918442,0.75,116,,0.00011480599641799927
,C600,B,cc_minus_cw,14,probe,inference_first5_mse,7799883917981918442,0.75,116,,-0.0006246715784072876
,C600,B,wc_minus_ww,14,probe,inference_first5_mse,7799883917981918442,0.75,116,,-0.0004919618368148804
,C600,B,interaction,14,probe,inference_first5_mse,7799883917981918442,0.75,116,,-0.00013270974159240723
,C600,A,cc_minus_cw,20,probe,full_mse,3228420230932740579,0.25,31,,-0.006473202258348465
,C600,A,wc_minus_ww,20,probe,full_mse,3228420230932740579,0.25,31,,-0.004441790282726288
,C600,A,interaction,20,probe,full_mse,3228420230932740579,0.25,31,,-0.002031411975622177
,C600,A,cc_minus_cw,20,probe,first5_mse,3228420230932740579,0.25,31,,0.0030344948172569275
,C600,A,wc_minus_ww,20,probe,first5_mse,3228420230932740579,0.25,31,,0.005353998392820358
,C600,A,interaction,20,probe,first5_mse,3228420230932740579,0.25,31,,-0.002319503575563431
,C600,A,cc_minus_cw,20,probe,tau1_first5_mse,3228420230932740579,0.25,31,,-0.003320213407278061
,C600,A,wc_minus_ww,20,probe,tau1_first5_mse,3228420230932740579,0.25,31,,-0.0025409236550331116
,C600,A,interaction,20,probe,tau1_first5_mse,3228420230932740579,0.25,31,,-0.0007792897522449493
,C600,A,cc_minus_cw,20,probe,inference_first5_mse,3228420230932740579,0.25,31,,-0.0014062486588954926
,C600,A,wc_minus_ww,20,probe,inference_first5_mse,3228420230932740579,0.25,31,,-0.0007666833698749542
,C600,A,interaction,20,probe,inference_first5_mse,3228420230932740579,0.25,31,,-0.0006395652890205383
,C600,A,cc_minus_cw,20,probe,full_mse,166261170614490845,0.75,94,,-0.005595773458480835
,C600,A,wc_minus_ww,20,probe,full_mse,166261170614490845,0.75,94,,-0.005503334105014801
,C600,A,interaction,20,probe,full_mse,166261170614490845,0.75,94,,-9.243935346603394e-05
,C600,A,cc_minus_cw,20,probe,first5_mse,166261170614490845,0.75,94,,-0.013804459944367409
,C600,A,wc_minus_ww,20,probe,first5_mse,166261170614490845,0.75,94,,-0.013239093124866486
,C600,A,interaction,20,probe,first5_mse,166261170614490845,0.75,94,,-0.0005653668195009232
,C600,A,cc_minus_cw,20,probe,tau1_first5_mse,166261170614490845,0.75,94,,-0.008741205558180809
,C600,A,wc_minus_ww,20,probe,tau1_first5_mse,166261170614490845,0.75,94,,-0.009523438289761543
,C600,A,interaction,20,probe,tau1_first5_mse,166261170614490845,0.75,94,,0.0007822327315807343
,C600,A,cc_minus_cw,20,probe,inference_first5_mse,166261170614490845,0.75,94,,-0.015167206525802612
,C600,A,wc_minus_ww,20,probe,inference_first5_mse,166261170614490845,0.75,94,,-0.011951036751270294
,C600,A,interaction,20,probe,inference_first5_mse,166261170614490845,0.75,94,,-0.003216169774532318
,C600,B,cc_minus_cw,20,probe,full_mse,1347094762221098555,0.25,32,,0.014537066221237183
,C600,B,wc_minus_ww,20,probe,full_mse,1347094762221098555,0.25,32,,0.01340847834944725
,C600,B,interaction,20,probe,full_mse,1347094762221098555,0.25,32,,0.0011285878717899323
,C600,B,cc_minus_cw,20,probe,first5_mse,1347094762221098555,0.25,32,,0.01865530014038086
,C600,B,wc_minus_ww,20,probe,first5_mse,1347094762221098555,0.25,32,,0.016800254583358765
,C600,B,interaction,20,probe,first5_mse,1347094762221098555,0.25,32,,0.0018550455570220947
,C600,B,cc_minus_cw,20,probe,tau1_first5_mse,1347094762221098555,0.25,32,,0.0050474293529987335
,C600,B,wc_minus_ww,20,probe,tau1_first5_mse,1347094762221098555,0.25,32,,0.004406902939081192
,C600,B,interaction,20,probe,tau1_first5_mse,1347094762221098555,0.25,32,,0.0006405264139175415
,C600,B,cc_minus_cw,20,probe,inference_first5_mse,1347094762221098555,0.25,32,,0.024402879178524017
,C600,B,wc_minus_ww,20,probe,inference_first5_mse,1347094762221098555,0.25,32,,0.020731233060359955
,C600,B,interaction,20,probe,inference_first5_mse,1347094762221098555,0.25,32,,0.0036716461181640625
,C600,B,cc_minus_cw,20,probe,full_mse,8043149644140822759,0.75,95,,-0.01682080328464508
,C600,B,wc_minus_ww,20,probe,full_mse,8043149644140822759,0.75,95,,-0.016319837421178818
,C600,B,interaction,20,probe,full_mse,8043149644140822759,0.75,95,,-0.0005009658634662628
,C600,B,cc_minus_cw,20,probe,first5_mse,8043149644140822759,0.75,95,,-0.037803009152412415
,C600,B,wc_minus_ww,20,probe,first5_mse,8043149644140822759,0.75,95,,-0.03297264873981476
,C600,B,interaction,20,probe,first5_mse,8043149644140822759,0.75,95,,-0.004830360412597656
,C600,B,cc_minus_cw,20,probe,tau1_first5_mse,8043149644140822759,0.75,95,,-0.00846577063202858
,C600,B,wc_minus_ww,20,probe,tau1_first5_mse,8043149644140822759,0.75,95,,-0.007021799683570862
,C600,B,interaction,20,probe,tau1_first5_mse,8043149644140822759,0.75,95,,-0.001443970948457718
,C600,B,cc_minus_cw,20,probe,inference_first5_mse,8043149644140822759,0.75,95,,-0.05781960487365723
,C600,B,wc_minus_ww,20,probe,inference_first5_mse,8043149644140822759,0.75,95,,-0.051542818546295166
,C600,B,interaction,20,probe,inference_first5_mse,8043149644140822759,0.75,95,,-0.0062767863273620605
,C600,A,cc_minus_cw,25,probe,full_mse,2197700932143374439,0.25,35,,-0.006458215415477753
,C600,A,wc_minus_ww,25,probe,full_mse,2197700932143374439,0.25,35,,-0.0068097785115242004
,C600,A,interaction,25,probe,full_mse,2197700932143374439,0.25,35,,0.00035156309604644775
,C600,A,cc_minus_cw,25,probe,first5_mse,2197700932143374439,0.25,35,,1.5985220670700073e-05
,C600,A,wc_minus_ww,25,probe,first5_mse,2197700932143374439,0.25,35,,-0.00022264942526817322
,C600,A,interaction,25,probe,first5_mse,2197700932143374439,0.25,35,,0.0002386346459388733
,C600,A,cc_minus_cw,25,probe,tau1_first5_mse,2197700932143374439,0.25,35,,-0.0028937887400388718
,C600,A,wc_minus_ww,25,probe,tau1_first5_mse,2197700932143374439,0.25,35,,-0.003291729837656021
,C600,A,interaction,25,probe,tau1_first5_mse,2197700932143374439,0.25,35,,0.00039794109761714935
,C600,A,cc_minus_cw,25,probe,inference_first5_mse,2197700932143374439,0.25,35,,-0.0025711562484502792
,C600,A,wc_minus_ww,25,probe,inference_first5_mse,2197700932143374439,0.25,35,,-0.0027123726904392242
,C600,A,interaction,25,probe,inference_first5_mse,2197700932143374439,0.25,35,,0.000141216441988945
,C600,A,cc_minus_cw,25,probe,full_mse,7313767176395743740,0.75,104,,8.405745029449463e-05
,C600,A,wc_minus_ww,25,probe,full_mse,7313767176395743740,0.75,104,,-2.3543834686279297e-05
,C600,A,interaction,25,probe,full_mse,7313767176395743740,0.75,104,,0.00010760128498077393
,C600,A,cc_minus_cw,25,probe,first5_mse,7313767176395743740,0.75,104,,-0.018540501594543457
,C600,A,wc_minus_ww,25,probe,first5_mse,7313767176395743740,0.75,104,,-0.02037137746810913
,C600,A,interaction,25,probe,first5_mse,7313767176395743740,0.75,104,,0.0018308758735656738
,C600,A,cc_minus_cw,25,probe,tau1_first5_mse,7313767176395743740,0.75,104,,0.00769466906785965
,C600,A,wc_minus_ww,25,probe,tau1_first5_mse,7313767176395743740,0.75,104,,0.0073972344398498535
,C600,A,interaction,25,probe,tau1_first5_mse,7313767176395743740,0.75,104,,0.00029743462800979614
,C600,A,cc_minus_cw,25,probe,inference_first5_mse,7313767176395743740,0.75,104,,0.06079345941543579
,C600,A,wc_minus_ww,25,probe,inference_first5_mse,7313767176395743740,0.75,104,,0.056299030780792236
,C600,A,interaction,25,probe,inference_first5_mse,7313767176395743740,0.75,104,,0.004494428634643555
,C600,B,cc_minus_cw,25,probe,full_mse,5172841219135816146,0.25,29,,-0.0024415142834186554
,C600,B,wc_minus_ww,25,probe,full_mse,5172841219135816146,0.25,29,,-0.0019750334322452545
,C600,B,interaction,25,probe,full_mse,5172841219135816146,0.25,29,,-0.0004664808511734009
,C600,B,cc_minus_cw,25,probe,first5_mse,5172841219135816146,0.25,29,,0.0013049840927124023
,C600,B,wc_minus_ww,25,probe,first5_mse,5172841219135816146,0.25,29,,0.0019114352762699127
,C600,B,interaction,25,probe,first5_mse,5172841219135816146,0.25,29,,-0.0006064511835575104
,C600,B,cc_minus_cw,25,probe,tau1_first5_mse,5172841219135816146,0.25,29,,-0.0015198923647403717
,C600,B,wc_minus_ww,25,probe,tau1_first5_mse,5172841219135816146,0.25,29,,-0.0014144349843263626
,C600,B,interaction,25,probe,tau1_first5_mse,5172841219135816146,0.25,29,,-0.0001054573804140091
,C600,B,cc_minus_cw,25,probe,inference_first5_mse,5172841219135816146,0.25,29,,0.0009856577962636948
,C600,B,wc_minus_ww,25,probe,inference_first5_mse,5172841219135816146,0.25,29,,0.0011822283267974854
,C600,B,interaction,25,probe,inference_first5_mse,5172841219135816146,0.25,29,,-0.0001965705305337906
,C600,B,cc_minus_cw,25,probe,full_mse,5635482954592866291,0.75,87,,-0.0010750815272331238
,C600,B,wc_minus_ww,25,probe,full_mse,5635482954592866291,0.75,87,,-0.0012633204460144043
,C600,B,interaction,25,probe,full_mse,5635482954592866291,0.75,87,,0.00018823891878128052
,C600,B,cc_minus_cw,25,probe,first5_mse,5635482954592866291,0.75,87,,-0.012001454830169678
,C600,B,wc_minus_ww,25,probe,first5_mse,5635482954592866291,0.75,87,,-0.015418827533721924
,C600,B,interaction,25,probe,first5_mse,5635482954592866291,0.75,87,,0.003417372703552246
,C600,B,cc_minus_cw,25,probe,tau1_first5_mse,5635482954592866291,0.75,87,,0.007885456085205078
,C600,B,wc_minus_ww,25,probe,tau1_first5_mse,5635482954592866291,0.75,87,,0.005168840289115906
,C600,B,interaction,25,probe,tau1_first5_mse,5635482954592866291,0.75,87,,0.0027166157960891724
,C600,B,cc_minus_cw,25,probe,inference_first5_mse,5635482954592866291,0.75,87,,-0.004034310579299927
,C600,B,wc_minus_ww,25,probe,inference_first5_mse,5635482954592866291,0.75,87,,-0.002929285168647766
,C600,B,interaction,25,probe,inference_first5_mse,5635482954592866291,0.75,87,,-0.0011050254106521606
,C600,A,cc_minus_cw,34,probe,full_mse,7570421501061691922,0.25,68,,-0.000559099018573761
,C600,A,wc_minus_ww,34,probe,full_mse,7570421501061691922,0.25,68,,-0.0009765550494194031
,C600,A,interaction,34,probe,full_mse,7570421501061691922,0.25,68,,0.0004174560308456421
,C600,A,cc_minus_cw,34,probe,first5_mse,7570421501061691922,0.25,68,,0.00015907734632492065
,C600,A,wc_minus_ww,34,probe,first5_mse,7570421501061691922,0.25,68,,-4.281476140022278e-05
,C600,A,interaction,34,probe,first5_mse,7570421501061691922,0.25,68,,0.00020189210772514343
,C600,A,cc_minus_cw,34,probe,tau1_first5_mse,7570421501061691922,0.25,68,,-0.011789731681346893
,C600,A,wc_minus_ww,34,probe,tau1_first5_mse,7570421501061691922,0.25,68,,-0.01153065636754036
,C600,A,interaction,34,probe,tau1_first5_mse,7570421501061691922,0.25,68,,-0.0002590753138065338
,C600,A,cc_minus_cw,34,probe,inference_first5_mse,7570421501061691922,0.25,68,,0.002316923812031746
,C600,A,wc_minus_ww,34,probe,inference_first5_mse,7570421501061691922,0.25,68,,0.002046305686235428
,C600,A,interaction,34,probe,inference_first5_mse,7570421501061691922,0.25,68,,0.00027061812579631805
,C600,A,cc_minus_cw,34,probe,full_mse,5052251981188736845,0.75,206,,0.00247318297624588
,C600,A,wc_minus_ww,34,probe,full_mse,5052251981188736845,0.75,206,,0.0016642585396766663
,C600,A,interaction,34,probe,full_mse,5052251981188736845,0.75,206,,0.0008089244365692139
,C600,A,cc_minus_cw,34,probe,first5_mse,5052251981188736845,0.75,206,,0.0037274882197380066
,C600,A,wc_minus_ww,34,probe,first5_mse,5052251981188736845,0.75,206,,0.004434233531355858
,C600,A,interaction,34,probe,first5_mse,5052251981188736845,0.75,206,,-0.0007067453116178513
,C600,A,cc_minus_cw,34,probe,tau1_first5_mse,5052251981188736845,0.75,206,,-0.002115890383720398
,C600,A,wc_minus_ww,34,probe,tau1_first5_mse,5052251981188736845,0.75,206,,-0.002470254898071289
,C600,A,interaction,34,probe,tau1_first5_mse,5052251981188736845,0.75,206,,0.0003543645143508911
,C600,A,cc_minus_cw,34,probe,inference_first5_mse,5052251981188736845,0.75,206,,0.0012489708606153727
,C600,A,wc_minus_ww,34,probe,inference_first5_mse,5052251981188736845,0.75,206,,0.001314014196395874
,C600,A,interaction,34,probe,inference_first5_mse,5052251981188736845,0.75,206,,-6.504333578050137e-05
,C600,B,cc_minus_cw,34,probe,full_mse,1750272122191094264,0.25,66,,-0.0002396702766418457
,C600,B,wc_minus_ww,34,probe,full_mse,1750272122191094264,0.25,66,,-0.00024583935737609863
,C600,B,interaction,34,probe,full_mse,1750272122191094264,0.25,66,,6.16908073425293e-06
,C600,B,cc_minus_cw,34,probe,first5_mse,1750272122191094264,0.25,66,,0.0012326091527938843
,C600,B,wc_minus_ww,34,probe,first5_mse,1750272122191094264,0.25,66,,0.0017038360238075256
,C600,B,interaction,34,probe,first5_mse,1750272122191094264,0.25,66,,-0.00047122687101364136
,C600,B,cc_minus_cw,34,probe,tau1_first5_mse,1750272122191094264,0.25,66,,0.001767076551914215
,C600,B,wc_minus_ww,34,probe,tau1_first5_mse,1750272122191094264,0.25,66,,0.0018800795078277588
,C600,B,interaction,34,probe,tau1_first5_mse,1750272122191094264,0.25,66,,-0.0001130029559135437
,C600,B,cc_minus_cw,34,probe,inference_first5_mse,1750272122191094264,0.25,66,,-0.005560107529163361
,C600,B,wc_minus_ww,34,probe,inference_first5_mse,1750272122191094264,0.25,66,,-0.005184799432754517
,C600,B,interaction,34,probe,inference_first5_mse,1750272122191094264,0.25,66,,-0.000375308096408844
,C600,B,cc_minus_cw,34,probe,full_mse,2317014375466178463,0.75,199,,0.0006755366921424866
,C600,B,wc_minus_ww,34,probe,full_mse,2317014375466178463,0.75,199,,0.0006033852696418762
,C600,B,interaction,34,probe,full_mse,2317014375466178463,0.75,199,,7.215142250061035e-05
,C600,B,cc_minus_cw,34,probe,first5_mse,2317014375466178463,0.75,199,,-0.0005351603031158447
,C600,B,wc_minus_ww,34,probe,first5_mse,2317014375466178463,0.75,199,,3.0413269996643066e-05
,C600,B,interaction,34,probe,first5_mse,2317014375466178463,0.75,199,,-0.0005655735731124878
,C600,B,cc_minus_cw,34,probe,tau1_first5_mse,2317014375466178463,0.75,199,,0.0001357346773147583
,C600,B,wc_minus_ww,34,probe,tau1_first5_mse,2317014375466178463,0.75,199,,0.0006219446659088135
,C600,B,interaction,34,probe,tau1_first5_mse,2317014375466178463,0.75,199,,-0.0004862099885940552
,C600,B,cc_minus_cw,34,probe,inference_first5_mse,2317014375466178463,0.75,199,,-0.0012494921684265137
,C600,B,wc_minus_ww,34,probe,inference_first5_mse,2317014375466178463,0.75,199,,-0.0014455318450927734
,C600,B,interaction,34,probe,inference_first5_mse,2317014375466178463,0.75,199,,0.00019603967666625977
,C600,A,cc_minus_cw,37,probe,full_mse,8442714955617139331,0.25,62,,0.013511329889297485
,C600,A,wc_minus_ww,37,probe,full_mse,8442714955617139331,0.25,62,,0.01361478865146637
,C600,A,interaction,37,probe,full_mse,8442714955617139331,0.25,62,,-0.00010345876216888428
,C600,A,cc_minus_cw,37,probe,first5_mse,8442714955617139331,0.25,62,,-0.001719146966934204
,C600,A,wc_minus_ww,37,probe,first5_mse,8442714955617139331,0.25,62,,-0.0010298416018486023
,C600,A,interaction,37,probe,first5_mse,8442714955617139331,0.25,62,,-0.0006893053650856018
,C600,A,cc_minus_cw,37,probe,tau1_first5_mse,8442714955617139331,0.25,62,,-0.0024329572916030884
,C600,A,wc_minus_ww,37,probe,tau1_first5_mse,8442714955617139331,0.25,62,,-0.002166152000427246
,C600,A,interaction,37,probe,tau1_first5_mse,8442714955617139331,0.25,62,,-0.0002668052911758423
,C600,A,cc_minus_cw,37,probe,inference_first5_mse,8442714955617139331,0.25,62,,0.0014172270894050598
,C600,A,wc_minus_ww,37,probe,inference_first5_mse,8442714955617139331,0.25,62,,0.0015258416533470154
,C600,A,interaction,37,probe,inference_first5_mse,8442714955617139331,0.25,62,,-0.00010861456394195557
,C600,A,cc_minus_cw,37,probe,full_mse,4151392753901295008,0.75,186,,0.0019498765468597412
,C600,A,wc_minus_ww,37,probe,full_mse,4151392753901295008,0.75,186,,0.002638578414916992
,C600,A,interaction,37,probe,full_mse,4151392753901295008,0.75,186,,-0.000688701868057251
,C600,A,cc_minus_cw,37,probe,first5_mse,4151392753901295008,0.75,186,,0.0016529262065887451
,C600,A,wc_minus_ww,37,probe,first5_mse,4151392753901295008,0.75,186,,0.00320318341255188
,C600,A,interaction,37,probe,first5_mse,4151392753901295008,0.75,186,,-0.0015502572059631348
,C600,A,cc_minus_cw,37,probe,tau1_first5_mse,4151392753901295008,0.75,186,,0.002006448805332184
,C600,A,wc_minus_ww,37,probe,tau1_first5_mse,4151392753901295008,0.75,186,,0.0026546865701675415
,C600,A,interaction,37,probe,tau1_first5_mse,4151392753901295008,0.75,186,,-0.0006482377648353577
,C600,A,cc_minus_cw,37,probe,inference_first5_mse,4151392753901295008,0.75,186,,0.001763850450515747
,C600,A,wc_minus_ww,37,probe,inference_first5_mse,4151392753901295008,0.75,186,,0.0017999857664108276
,C600,A,interaction,37,probe,inference_first5_mse,4151392753901295008,0.75,186,,-3.6135315895080566e-05
,C600,B,cc_minus_cw,37,probe,full_mse,895811180839841733,0.25,72,,9.917467832565308e-05
,C600,B,wc_minus_ww,37,probe,full_mse,895811180839841733,0.25,72,,0.00034277886152267456
,C600,B,interaction,37,probe,full_mse,895811180839841733,0.25,72,,-0.00024360418319702148
,C600,B,cc_minus_cw,37,probe,first5_mse,895811180839841733,0.25,72,,0.00029969215393066406
,C600,B,wc_minus_ww,37,probe,first5_mse,895811180839841733,0.25,72,,0.0010246038436889648
,C600,B,interaction,37,probe,first5_mse,895811180839841733,0.25,72,,-0.0007249116897583008
,C600,B,cc_minus_cw,37,probe,tau1_first5_mse,895811180839841733,0.25,72,,0.0008073151111602783
,C600,B,wc_minus_ww,37,probe,tau1_first5_mse,895811180839841733,0.25,72,,0.0009927749633789062
,C600,B,interaction,37,probe,tau1_first5_mse,895811180839841733,0.25,72,,-0.00018545985221862793
,C600,B,cc_minus_cw,37,probe,inference_first5_mse,895811180839841733,0.25,72,,0.0021003857254981995
,C600,B,wc_minus_ww,37,probe,inference_first5_mse,895811180839841733,0.25,72,,0.002066671848297119
,C600,B,interaction,37,probe,inference_first5_mse,895811180839841733,0.25,72,,3.371387720108032e-05
,C600,B,cc_minus_cw,37,probe,full_mse,4825284986999109913,0.75,218,,-0.0009610503911972046
,C600,B,wc_minus_ww,37,probe,full_mse,4825284986999109913,0.75,218,,-0.0007573217153549194
,C600,B,interaction,37,probe,full_mse,4825284986999109913,0.75,218,,-0.00020372867584228516
,C600,B,cc_minus_cw,37,probe,first5_mse,4825284986999109913,0.75,218,,-0.0015238076448440552
,C600,B,wc_minus_ww,37,probe,first5_mse,4825284986999109913,0.75,218,,-0.0011575371026992798
,C600,B,interaction,37,probe,first5_mse,4825284986999109913,0.75,218,,-0.0003662705421447754
,C600,B,cc_minus_cw,37,probe,tau1_first5_mse,4825284986999109913,0.75,218,,-0.000932963564991951
,C600,B,wc_minus_ww,37,probe,tau1_first5_mse,4825284986999109913,0.75,218,,-0.0009466614574193954
,C600,B,interaction,37,probe,tau1_first5_mse,4825284986999109913,0.75,218,,1.3697892427444458e-05
,C600,B,cc_minus_cw,37,probe,inference_first5_mse,4825284986999109913,0.75,218,,0.0008200518786907196
,C600,B,wc_minus_ww,37,probe,inference_first5_mse,4825284986999109913,0.75,218,,0.0006971210241317749
,C600,B,interaction,37,probe,inference_first5_mse,4825284986999109913,0.75,218,,0.0001229308545589447
,O1200,A,cc_minus_cw,5,probe,full_mse,5898604950164596219,0.25,27,,-0.00933355838060379
,O1200,A,wc_minus_ww,5,probe,full_mse,5898604950164596219,0.25,27,,-0.009779520332813263
,O1200,A,interaction,5,probe,full_mse,5898604950164596219,0.25,27,,0.00044596195220947266
,O1200,A,cc_minus_cw,5,probe,first5_mse,5898604950164596219,0.25,27,,-0.024408549070358276
,O1200,A,wc_minus_ww,5,probe,first5_mse,5898604950164596219,0.25,27,,-0.024182409048080444
,O1200,A,interaction,5,probe,first5_mse,5898604950164596219,0.25,27,,-0.00022614002227783203
,O1200,A,cc_minus_cw,5,probe,tau1_first5_mse,5898604950164596219,0.25,27,,-0.021430447697639465
,O1200,A,wc_minus_ww,5,probe,tau1_first5_mse,5898604950164596219,0.25,27,,-0.02280789613723755
,O1200,A,interaction,5,probe,tau1_first5_mse,5898604950164596219,0.25,27,,0.0013774484395980835
,O1200,A,cc_minus_cw,5,probe,inference_first5_mse,5898604950164596219,0.25,27,,-0.17711277306079865
,O1200,A,wc_minus_ww,5,probe,inference_first5_mse,5898604950164596219,0.25,27,,-0.1892283782362938
,O1200,A,interaction,5,probe,inference_first5_mse,5898604950164596219,0.25,27,,0.012115605175495148
,O1200,A,cc_minus_cw,5,probe,full_mse,1908307486257974580,0.75,81,,0.007284775376319885
,O1200,A,wc_minus_ww,5,probe,full_mse,1908307486257974580,0.75,81,,0.006625905632972717
,O1200,A,interaction,5,probe,full_mse,1908307486257974580,0.75,81,,0.000658869743347168
,O1200,A,cc_minus_cw,5,probe,first5_mse,1908307486257974580,0.75,81,,-0.026714935898780823
,O1200,A,wc_minus_ww,5,probe,first5_mse,1908307486257974580,0.75,81,,-0.028398074209690094
,O1200,A,interaction,5,probe,first5_mse,1908307486257974580,0.75,81,,0.0016831383109092712
,O1200,A,cc_minus_cw,5,probe,tau1_first5_mse,1908307486257974580,0.75,81,,-0.008536998182535172
,O1200,A,wc_minus_ww,5,probe,tau1_first5_mse,1908307486257974580,0.75,81,,-0.008714061230421066
,O1200,A,interaction,5,probe,tau1_first5_mse,1908307486257974580,0.75,81,,0.00017706304788589478
,O1200,A,cc_minus_cw,5,probe,inference_first5_mse,1908307486257974580,0.75,81,,-0.0009536966681480408
,O1200,A,wc_minus_ww,5,probe,inference_first5_mse,1908307486257974580,0.75,81,,-0.0017245933413505554
,O1200,A,interaction,5,probe,inference_first5_mse,1908307486257974580,0.75,81,,0.0007708966732025146
,O1200,B,cc_minus_cw,5,probe,full_mse,4644491651927860461,0.25,27,,0.01346348226070404
,O1200,B,wc_minus_ww,5,probe,full_mse,4644491651927860461,0.25,27,,0.013366326689720154
,O1200,B,interaction,5,probe,full_mse,4644491651927860461,0.25,27,,9.715557098388672e-05
,O1200,B,cc_minus_cw,5,probe,first5_mse,4644491651927860461,0.25,27,,-0.030795812606811523
,O1200,B,wc_minus_ww,5,probe,first5_mse,4644491651927860461,0.25,27,,-0.03089556097984314
,O1200,B,interaction,5,probe,first5_mse,4644491651927860461,0.25,27,,9.974837303161621e-05
,O1200,B,cc_minus_cw,5,probe,tau1_first5_mse,4644491651927860461,0.25,27,,-0.015344813466072083
,O1200,B,wc_minus_ww,5,probe,tau1_first5_mse,4644491651927860461,0.25,27,,-0.015943676233291626
,O1200,B,interaction,5,probe,tau1_first5_mse,4644491651927860461,0.25,27,,0.0005988627672195435
,O1200,B,cc_minus_cw,5,probe,inference_first5_mse,4644491651927860461,0.25,27,,-0.0019049495458602905
,O1200,B,wc_minus_ww,5,probe,inference_first5_mse,4644491651927860461,0.25,27,,-0.001837700605392456
,O1200,B,interaction,5,probe,inference_first5_mse,4644491651927860461,0.25,27,,-6.724894046783447e-05
,O1200,B,cc_minus_cw,5,probe,full_mse,4698308146476797737,0.75,80,,-0.0036573559045791626
,O1200,B,wc_minus_ww,5,probe,full_mse,4698308146476797737,0.75,80,,-0.003520980477333069
,O1200,B,interaction,5,probe,full_mse,4698308146476797737,0.75,80,,-0.00013637542724609375
,O1200,B,cc_minus_cw,5,probe,first5_mse,4698308146476797737,0.75,80,,-0.013526752591133118
,O1200,B,wc_minus_ww,5,probe,first5_mse,4698308146476797737,0.75,80,,-0.012672662734985352
