action_delta_mse_vs_cc,action_delta_mse_vs_parent,arm,asset,candidate,cc_reconstruction_max_abs,cohort,core_norm,core_reference_norm,core_reference_shape,core_relative_l2,core_shape,core_shape_match,donor_global_task_id,e_norm,e_reference_norm,e_reference_shape,e_relative_l2,e_shape,e_shape_match,first5_dimension_mse,first5_mse,first5_time_mse,full_mse,fused_norm,fused_reference_norm,fused_reference_shape,fused_relative_l2,fused_shape,fused_shape_match,global_task_id,h_norm,h_reference_norm,h_reference_shape,h_relative_l2,h_shape,h_shape_match,inference_first5_actions,inference_first5_dimension_mse,inference_first5_mse,inference_first5_time_mse,lora_a_norm,lora_a_relative_l2,lora_b_norm,lora_b_relative_l2,noise_seed,other_demo,procedure_norm,procedure_reference_norm,procedure_reference_shape,procedure_relative_l2,procedure_shape,procedure_shape_match,query_demo,query_fraction,query_position,suite,suite_task_id,target_first5_actions,tau1_first5_dimension_mse,tau1_first5_mse,tau1_first5_time_mse,teacher_demo,window
0.0,0.00014104963338468224,CC,C600,Q,,A,139.6070098876953,139.6070098876953,"[1,7,256]",0.0,"[1,7,256]",True,25,370.5856628417969,370.5856628417969,"[26,7,256]",0.0,"[26,7,256]",True,"[0.0303721372038126,0.018181508406996727,0.04037940129637718,0.054741270840168,0.0005179044674150646,0.006276069674640894,0.0003866032639052719]",0.021550700068473816,"[0.018231093883514404,0.01623653993010521,0.016684306785464287,0.02048548310995102,0.03611607477068901]",0.06848079711198807,281.96917724609375,281.96917724609375,[81920],0.0,[81920],True,20,443.1979064941406,443.1979064941406,"[26,50,1024]",0.0,"[26,50,1024]",True,"[[[-0.14718663692474365,0.6343897581100464,-0.6801166534423828,0.4689130187034607,-0.03196721524000168,-0.21509785950183868,-1.0213024616241455],[-0.1814785599708557,0.8704198598861694,-0.7453567385673523,0.2792653739452362,-0.038334719836711884,-0.16836333274841309,-1.0187671184539795],[-0.2100273072719574,1.0405415296554565,-0.8014561533927917,0.11253673583269119,-0.05246496573090553,-0.14856183528900146,-1.0224307775497437],[-0.21763837337493896,1.1575804948806763,-0.8362183570861816,-0.009682923555374146,-0.06234480440616608,-0.13284696638584137,-1.026232123374939],[-0.21773873269557953,1.21861732006073,-0.8507471680641174,-0.10664066672325134,-0.05358850955963135,-0.12718909978866577,-1.0329196453094482]]]","[0.12193930149078369,0.027515634894371033,0.06750964373350143,0.24214720726013184,0.0006129867979325354,0.014861364848911762,0.0006161933415569365]",0.06788604706525803,"[0.1142752468585968,0.07578323036432266,0.0520474836230278,0.04870777204632759,0.04861650988459587]",34.067367709860314,0.0,37.21247037705238,0.0,166261170614490845,48,893.2405395507812,893.2405395507812,"[1,26,256]",0.0,"[1,26,256]",True,47,0.75,94,libero_goal,0,"[[[-0.46071457862854004,0.5763231515884399,-1.034883737564087,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.5071431398391724,0.7102794647216797,-1.034883737564087,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.5500003099441528,0.8442357778549194,-1.034883737564087,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.5892859697341919,0.9563851356506348,-1.034883737564087,-0.3468034863471985,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.6071431040763855,1.0467278957366943,-1.034883737564087,-0.4478132128715515,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.007959379814565182,0.022989347577095032,0.07561909407377243,0.005316001363098621,2.8319529519649222e-05,0.023543594405055046,0.0004940836224704981]",0.019421404227614403,"[0.012086572125554085,0.014814315363764763,0.018455898389220238,0.02050400711596012,0.031246226280927658]",46,B36
0.0,9.948168735718355e-05,CC,C600,Q,,B,143.47442626953125,143.47442626953125,"[1,7,256]",0.0,"[1,7,256]",True,25,406.1499938964844,406.1499938964844,"[30,7,256]",0.0,"[30,7,256]",True,"[0.24527935683727264,0.0037425768095999956,0.03443780541419983,0.20491929352283478,0.24110177159309387,0.12837429344654083,0.0002233493869425729]",0.12258262932300568,"[0.11542502790689468,0.1236732229590416,0.11648695170879364,0.13405311107635498,0.12327487766742706]",0.07823307812213898,281.96051025390625,281.96051025390625,[81920],0.0,[81920],True,20,479.3324279785156,479.3324279785156,"[30,50,1024]",0.0,"[30,50,1024]",True,"[[[0.08338548243045807,-0.094365194439888,-0.16729354858398438,-0.7493492364883423,0.962617039680481,0.5921950936317444,-1.0096335411071777],[0.0006349459290504456,-0.09198024123907089,-0.18852828443050385,-0.7230498790740967,1.0539616346359253,0.6167606115341187,-1.0050119161605835],[-0.05144466459751129,-0.09064213931560516,-0.206620454788208,-0.6865881681442261,1.152191162109375,0.6369144916534424,-1.0097017288208008],[-0.07523050904273987,-0.08689478039741516,-0.2157842516899109,-0.6518738865852356,1.2271422147750854,0.6422187685966492,-1.0035399198532104],[-0.09763583540916443,-0.08945990353822708,-0.22777870297431946,-0.6295243501663208,1.2842540740966797,0.6454329490661621,-1.0121511220932007]]]","[0.1674782931804657,0.005908357910811901,0.0034770031925290823,0.3134029507637024,0.42177173495292664,0.013329860754311085,7.444575749104843e-05]",0.13220608234405518,"[0.07695763558149338,0.10693659633398056,0.13698621094226837,0.1626816689968109,0.17746834456920624]",33.93880195298138,0.0,37.58546933337445,0.0,1347094762221098555,46,947.9837036132812,947.9837036132812,"[1,30,256]",0.0,"[1,30,256]",True,49,0.25,32,libero_goal,0,"[[[0.3857133388519287,-0.031153202056884766,-0.14534932374954224,-1.2087535858154297,0.4893573522567749,0.5044221878051758,-1.0],[0.3857133388519287,-0.021807432174682617,-0.14534932374954224,-1.2289555072784424,0.48327839374542236,0.5079621076583862,-1.0],[0.37857067584991455,-0.012461602687835693,-0.14534932374954224,-1.242423415184021,0.4893573522567749,0.5115017890930176,-1.0],[0.37499916553497314,-0.006231069564819336,-0.14534932374954224,-1.2626254558563232,0.49543654918670654,0.515041708946228,-1.0],[0.3607133626937866,-5.364418029785156e-07,-0.1482563018798828,-1.2760933637619019,0.5197525024414062,0.5221213102340698,-1.0]]]","[0.13685061037540436,0.0025455448776483536,0.014643505215644836,0.05073297768831253,0.04286379739642143,0.13892146944999695,7.957293564686552e-05]",0.055233921855688095,"[0.05701038986444473,0.05832000821828842,0.05216927453875542,0.05587700009346008,0.05279296264052391]",48,B36
0.0,0.00023776253510732204,CC,C600,Q,,B,143.47442626953125,143.47442626953125,"[1,7,256]",0.0,"[1,7,256]",True,25,406.1499938964844,406.1499938964844,"[30,7,256]",0.0,"[30,7,256]",True,"[0.12495815753936768,0.9127064943313599,0.13597655296325684,0.034349001944065094,0.017157426103949547,0.04176032170653343,0.0007622020202688873]",0.18109571933746338,"[0.1822001039981842,0.18037155270576477,0.19700244069099426,0.17185311019420624,0.17405147850513458]",0.05129391700029373,281.96051025390625,281.96051025390625,[81920],0.0,[81920],True,20,479.3324279785156,479.3324279785156,"[30,50,1024]",0.0,"[30,50,1024]",True,"[[[-0.5855059027671814,-0.739433765411377,-0.3954799771308899,0.35352134704589844,0.24816162884235382,-0.2630462944507599,-1.0119709968566895],[-0.6357230544090271,-0.7035971879959106,-0.4333515465259552,0.32612770795822144,0.3469904661178589,-0.23593465983867645,-1.0148698091506958],[-0.6716480255126953,-0.6745370626449585,-0.48548150062561035,0.30437490344047546,0.37690386176109314,-0.21833254396915436,-1.01509690284729],[-0.7041656374931335,-0.6006980538368225,-0.5632703900337219,0.2675873041152954,0.4115734398365021,-0.18045347929000854,-1.01387619972229],[-0.6978891491889954,-0.5336357951164246,-0.6782732009887695,0.2347685545682907,0.3871946632862091,-0.14531511068344116,-1.011335849761963]]]","[0.2738781273365021,1.3029049634933472,0.21812032163143158,0.052411504089832306,0.16579927504062653,0.0027266289107501507,0.00018267658015247434]",0.2880033552646637,"[0.24974028766155243,0.28317415714263916,0.3121210038661957,0.3014155924320221,0.2935657203197479]",33.93880195298138,0.0,37.58546933337445,0.0,8043149644140822759,46,947.9837036132812,947.9837036132812,"[1,30,256]",0.0,"[1,30,256]",True,49,0.75,95,libero_goal,0,"[[[-0.1285719871520996,0.30841052532196045,-1.0290697813034058,0.2929251194000244,0.07598471641540527,-0.1823022961616516,-1.0],[-0.1285719871520996,0.40498363971710205,-0.9941860437393188,0.1851813793182373,-0.051674485206604004,-0.1858420968055725,-1.0],[-0.1285719871520996,0.5264788866043091,-0.9244186878204346,0.07070362567901611,-0.06991147994995117,-0.20000135898590088,-1.0],[-0.1285719871520996,0.5607467889785767,-0.9156977534294128,-0.003370225429534912,-0.06991147994995117,-0.1823022961616516,-1.0],[-0.17142915725708008,0.6479741334915161,-0.9186047315597534,-0.09764605760574341,-0.06991147994995117,-0.21062082052230835,-1.0]]]","[0.07402067631483078,0.05115506052970886,0.05781811103224754,0.0768490880727768,0.010706056840717793,0.08046714216470718,6.699244113406166e-05]",0.050154734402894974,"[0.07195772975683212,0.05680494010448456,0.0437968447804451,0.038423359394073486,0.039790794253349304]",48,B36
0.0,0.00035367102827876806,CC,C600,Q,,A,177.58544921875,177.58544921875,"[1,9,256]",0.0,"[1,9,256]",True,20,527.9896240234375,527.9896240234375,"[29,9,256]",0.0,"[29,9,256]",True,"[0.26106029748916626,0.015779124572873116,0.028369266539812088,0.012222719378769398,0.026204263791441917,0.0002534723898861557,0.000297188205877319]",0.049169473350048065,"[0.02654258720576763,0.023797912523150444,0.05178268998861313,0.06771451234817505,0.07600967586040497]",0.09719857573509216,281.98486328125,281.98486328125,[81920],0.0,[81920],True,25,467.0655517578125,467.0655517578125,"[29,50,1024]",0.0,"[29,50,1024]",True,"[[[-0.38591912388801575,-0.03268267214298248,-0.8927428722381592,-0.23403367400169373,-0.27866214513778687,-0.03443365544080734,-1.0036531686782837],[-0.38929444551467896,-0.026693709194660187,-0.8879846930503845,-0.22554200887680054,-0.2737126052379608,-0.044371772557497025,-1.0048407316207886],[-0.360037624835968,-0.033906709402799606,-0.8824363350868225,-0.23599380254745483,-0.24636392295360565,-0.044128887355327606,-1.0057313442230225],[-0.3283615708351135,-0.02935950458049774,-0.8605579733848572,-0.22811970114707947,-0.21593904495239258,-0.040847957134246826,-1.015013337135315],[-0.32273727655410767,-0.01971205696463585,-0.8231760859489441,-0.23610848188400269,-0.18868260085582733,-0.05529135465621948,-1.0149273872375488]]]","[0.11248476803302765,0.001567424857057631,0.027947520837187767,0.001000545802526176,0.004167575389146805,5.54273538000416e-05,0.00010357075370848179]",0.02104668878018856,"[0.01564447209239006,0.019226839765906334,0.022974031046032906,0.024320971220731735,0.023067137226462364]",36.13827028037482,0.0,43.473863994058604,0.0,2197700932143374439,48,1036.033447265625,1036.033447265625,"[1,29,256]",0.0,"[1,29,256]",True,47,0.25,35,libero_goal,5,"[[[-0.110714852809906,-0.1059194803237915,-0.758721113204956,-0.24579370021820068,-0.3799409866333008,-0.040709614753723145,-1.0],[-0.07142913341522217,-0.05919051170349121,-0.7296513319015503,-0.2659956216812134,-0.3495458960533142,-0.040709614753723145,-1.0],[-0.010714948177337646,-0.028037965297698975,-0.697674572467804,-0.2659956216812134,-0.30699288845062256,-0.040709614753723145,-1.0],[0.03214216232299805,-5.364418029785156e-07,-0.668604850769043,-0.2659956216812134,-0.2462027668952942,-0.040709614753723145,-1.0],[0.042856454849243164,0.0031147003173828125,-0.6627908945083618,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0]]]","[0.06101774796843529,0.01041856873780489,0.0026024857070297003,0.01826087199151516,0.005350293125957251,0.0001429103867849335,3.900582669302821e-05]",0.013975981622934341,"[0.004130017012357712,0.005719572771340609,0.01205199770629406,0.020102161914110184,0.02787616476416588]",46,B36
0.0,0.0008848457946442068,CC,C600,Q,,A,177.58544921875,177.58544921875,"[1,9,256]",0.0,"[1,9,256]",True,20,527.9896240234375,527.9896240234375,"[29,9,256]",0.0,"[29,9,256]",True,"[0.10437214374542236,1.2446964979171753,0.04615182429552078,0.3987031877040863,0.014336073771119118,0.08268290013074875,0.002770460909232497]",0.27053046226501465,"[0.34878668189048767,0.3207257390022278,0.28819409012794495,0.2129523903131485,0.18199345469474792]",0.18303361535072327,281.98486328125,281.98486328125,[81920],0.0,[81920],True,25,467.0655517578125,467.0655517578125,"[29,50,1024]",0.0,"[29,50,1024]",True,"[[[-0.4127916693687439,-0.33333200216293335,-0.6139280200004578,-0.6318954229354858,-0.07553579658269882,0.19797122478485107,-1.010121464729309],[-0.3704341948032379,-0.3368300199508667,-0.5741310119628906,-0.6099033355712891,-0.06198526918888092,0.15349876880645752,-1.0020326375961304],[-0.3230726420879364,-0.3744954764842987,-0.49440670013427734,-0.5640885233879089,-0.03080121986567974,0.11369888484477997,-1.007446050643921],[-0.2818623483181,-0.3625454902648926,-0.37731215357780457,-0.5149668455123901,0.019213899970054626,0.047158382833004,-1.0145530700683594],[-0.26167675852775574,-0.35179418325424194,-0.29507505893707275,-0.49331313371658325,0.010568611323833466,0.019468743354082108,-1.0126757621765137]]]","[0.13218829035758972,1.9387108087539673,0.009435250423848629,0.13977503776550293,0.00699350330978632,0.025973929092288017,0.00010689722694223747]",0.3218833804130554,"[0.3226415812969208,0.3200247287750244,0.3307330310344696,0.3208409547805786,0.3151768147945404]",36.13827028037482,0.0,43.473863994058604,0.0,7313767176395743740,48,1036.033447265625,1036.033447265625,"[1,29,256]",0.0,"[1,29,256]",True,47,0.75,104,libero_goal,5,"[[[-0.6857144832611084,1.0467278957366943,-0.485465407371521,-0.18518781661987305,-0.15501761436462402,-0.040709614753723145,-1.0],[-0.6857144832611084,1.0436127185821533,-0.47674447298049927,-0.18518781661987305,-0.14893865585327148,-0.040709614753723145,-1.0],[-0.6821430921554565,1.0436127185821533,-0.4622095823287964,-0.18518781661987305,-0.11246448755264282,-0.040709614753723145,-1.0],[-0.6892858743667603,1.0373821258544922,-0.44186079502105713,-0.19865578413009644,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.7000001668930054,1.031151533126831,-0.4215119481086731,-0.2188577651977539,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.025994231924414635,0.7258788347244263,0.0028121131472289562,0.004477320704609156,0.0404692105948925,0.0005207433714531362,0.0011372327571734786]",0.11446995288133621,"[0.12282408773899078,0.1115557923913002,0.11620764434337616,0.10799846053123474,0.11376380920410156]",46,B36
0.0,0.00032865657703951,CC,C600,Q,,B,177.35325622558594,177.35325622558594,"[1,9,256]",0.0,"[1,9,256]",True,20,603.7239379882812,603.7239379882812,"[38,9,256]",0.0,"[38,9,256]",True,"[0.009895140305161476,0.017994819208979607,0.11171206086874008,0.18585273623466492,0.03650761768221855,0.010485868901014328,0.0007026087841950357]",0.05330726504325867,"[0.029755614697933197,0.03291749954223633,0.045761484652757645,0.06233127787709236,0.0957704484462738]",0.051781777292490005,281.9833068847656,281.9833068847656,[81920],0.0,[81920],True,25,534.6136474609375,534.6136474609375,"[38,50,1024]",0.0,"[38,50,1024]",True,"[[[-0.3139048218727112,0.0802137553691864,-0.7084479331970215,0.08559367805719376,-0.15748558938503265,-0.05553179979324341,-0.9980871677398682],[-0.3480841815471649,0.09345361590385437,-0.6988328099250793,0.03863168880343437,-0.1544341742992401,-0.03683503717184067,-0.9920529127120972],[-0.34960684180259705,0.1735570877790451,-0.6565814018249512,-0.03572404012084007,-0.1432470828294754,-0.044014785438776016,-0.995111346244812],[-0.2939845621585846,0.2941623032093048,-0.5760091543197632,-0.1161997839808464,-0.13405120372772217,-0.045070089399814606,-1.003079891204834],[-0.26213157176971436,0.38555556535720825,-0.495414137840271,-0.1650264859199524,-0.11601434648036957,-0.06227666139602661,-1.0081796646118164]]]","[0.0016113667516037822,0.03108149766921997,0.05219191312789917,0.10514900833368301,0.0052861603908240795,0.002789928577840328,3.3421336411265656e-05]",0.028306184336543083,"[0.023668162524700165,0.021603738889098167,0.021776650100946426,0.029460571706295013,0.04502180963754654]",36.55067900928427,0.0,44.723901333623765,0.0,5172841219135816146,46,1189.434326171875,1189.434326171875,"[1,38,256]",0.0,"[1,38,256]",True,49,0.25,29,libero_goal,5,"[[[-0.2857147455215454,0.02180635929107666,-0.8575582504272461,-0.2659956216812134,-0.06991147994995117,0.033626556396484375,-1.0],[-0.2964290380477905,0.04361319541931152,-0.8459303379058838,-0.29966557025909424,-0.06991147994995117,0.015927433967590332,-1.0],[-0.2857147455215454,0.06230473518371582,-0.8459303379058838,-0.3400694727897644,-0.06991147994995117,0.0017682313919067383,-1.0],[-0.28214335441589355,0.07476580142974854,-0.8517442941665649,-0.39394134283065796,-0.06991147994995117,-0.019470691680908203,-1.0],[-0.24285763502120972,0.0872267484664917,-0.8197675347328186,-0.5084190368652344,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.06406398862600327,0.004549134057015181,0.01689337007701397,0.04528329148888588,0.057178009301424026,0.008475899696350098,0.0002656881988514215]",0.02810133807361126,"[0.02155340649187565,0.018994906917214394,0.02538672648370266,0.03220529854297638,0.04236636683344841]",48,B36
0.0,0.0013358608121052384,CC,C600,Q,,B,177.35325622558594,177.35325622558594,"[1,9,256]",0.0,"[1,9,256]",True,20,603.7239379882812,603.7239379882812,"[38,9,256]",0.0,"[38,9,256]",True,"[0.027211949229240417,0.44783130288124084,1.0733380317687988,0.029075155034661293,0.34896764159202576,0.017833605408668518,0.0024094823747873306]",0.2780953347682953,"[0.5297354459762573,0.43948450684547424,0.2797285318374634,0.08895538002252579,0.05257274582982063]",0.09659343212842941,281.9833068847656,281.9833068847656,[81920],0.0,[81920],True,25,534.6136474609375,534.6136474609375,"[38,50,1024]",0.0,"[38,50,1024]",True,"[[[-0.9779192209243774,-0.12339906394481659,-1.0046460628509521,-0.16963058710098267,-0.6503574252128601,-0.02139836549758911,-0.9897371530532837],[-0.9745684266090393,-0.08052903413772583,-0.972100019454956,-0.1603090465068817,-0.604228138923645,-0.006209619343280792,-1.0011309385299683],[-1.017415165901184,0.005451656877994537,-0.8922398686408997,-0.10559950768947601,-0.516866147518158,-0.009956683963537216,-1.001630187034607],[-1.0326216220855713,0.15327295660972595,-0.7542487978935242,-0.04218108952045441,-0.3660147190093994,-0.009004272520542145,-0.9968507885932922],[-1.0212150812149048,0.2664303183555603,-0.638685941696167,-0.028442777693271637,-0.2946440577507019,-0.013298171572387218,-0.9980024099349976]]]","[0.06838758289813995,0.9722961783409119,0.4758763313293457,0.030541418120265007,0.12319387495517731,0.000853106495924294,2.4634091460029595e-05]",0.238739013671875,"[0.30460187792778015,0.29785361886024475,0.25742337107658386,0.1880938559770584,0.14572229981422424]",36.55067900928427,0.0,44.723901333623765,0.0,5635482954592866291,46,1189.434326171875,1189.434326171875,"[1,38,256]",0.0,"[1,38,256]",True,49,0.75,87,libero_goal,5,"[[[-0.8285714983940125,0.999998927116394,-0.1802329421043396,-0.2659956216812134,-0.2522818446159363,-0.040709614753723145,-1.0],[-0.7750001549720764,1.0155751705169678,-0.16860508918762207,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0],[-0.7392858862876892,1.021805763244629,-0.17732608318328857,-0.2659956216812134,-0.12462258338928223,-0.040709614753723145,-1.0],[-0.7250001430511475,1.031151533126831,-0.17732608318328857,-0.2659956216812134,-0.10638552904129028,-0.040709614753723145,-1.0],[-0.6928573846817017,1.0373821258544922,-0.1802329421043396,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.05895625427365303,0.9167026877403259,0.11122182756662369,0.0055905114859342575,0.02031821571290493,0.0014299972681328654,0.0026348575484007597]",0.15955060720443726,"[0.15752720832824707,0.16360196471214294,0.15929992496967316,0.15334701538085938,0.1639769971370697]",48,B36
0.0,8.333773439517245e-05,CC,C600,Q,,A,213.83016967773438,213.83016967773438,"[1,19,256]",0.0,"[1,19,256]",True,37,715.376220703125,715.376220703125,"[48,19,256]",0.0,"[48,19,256]",True,"[0.04063333570957184,0.07172150909900665,0.04675118997693062,0.172660231590271,0.018851542845368385,0.0008643346955068409,0.0018947598291561007]",0.050482410937547684,"[0.02255401201546192,0.040561020374298096,0.059002555906772614,0.06282195448875427,0.06747251749038696]",0.12353330105543137,281.7350158691406,281.7350158691406,[81920],0.0,[81920],True,34,604.5128784179688,604.5128784179688,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[0.44907838106155396,-0.48872849345207214,-0.13397789001464844,-0.32427000999450684,-0.2720435857772827,-0.05239618569612503,1.0198681354522705],[0.4105774164199829,-0.45784056186676025,-0.1561552733182907,-0.32014819979667664,-0.28262221813201904,-0.054480910301208496,1.0065926313400269],[0.34590113162994385,-0.42099055647850037,-0.17552995681762695,-0.3017336130142212,-0.3094148635864258,-0.04698300361633301,1.0146574974060059],[0.2615150213241577,-0.40684056282043457,-0.2316555380821228,-0.3024694323539734,-0.3769841492176056,-0.05254276841878891,1.015600323677063],[0.17025049030780792,-0.3588981628417969,-0.29568949341773987,-0.2962799668312073,-0.449992835521698,-0.04397210478782654,1.0072519779205322]]]","[0.0014651775127276778,0.06732482463121414,0.013231058605015278,0.1322878748178482,0.026874898001551628,0.00010324946197215468,0.00018982624169439077]",0.03449670225381851,"[0.01388460211455822,0.02665257267653942,0.03694523870944977,0.0434892401099205,0.05151185765862465]",25.501371879699622,0.0,31.64756477948346,0.0,7570421501061691922,48,1220.2415771484375,1220.2415771484375,"[1,48,256]",0.0,"[1,48,256]",True,47,0.25,68,libero_10,4,"[[[0.4535706043243408,-0.6542057991027832,-0.017442405223846436,-0.09091198444366455,-0.30699288845062256,-0.040709614753723145,0.9999990463256836],[0.37142765522003174,-0.7009347081184387,-0.017442405223846436,0.0033638477325439453,-0.24012374877929688,-0.040709614753723145,0.9999990463256836],[0.31428492069244385,-0.7102804780006409,-0.08430278301239014,0.09090554714202881,-0.20364969968795776,-0.040709614753723145,0.9999990463256836],[0.26428496837615967,-0.6915888786315918,-0.13372141122817993,0.11784148216247559,-0.1854127049446106,-0.040709614753723145,0.9999990463256836],[0.23928487300872803,-0.6510905027389526,-0.17151212692260742,0.11784148216247559,-0.16109663248062134,-0.040709614753723145,0.9999990463256836]]]","[0.1332048922777176,0.04412058740854263,0.0011203367030248046,0.057734906673431396,0.044628020375967026,0.0009064038167707622,0.0004486168909352273]",0.040309108793735504,"[0.02968471311032772,0.03454284369945526,0.04831656441092491,0.0469328835606575,0.04206854850053787]",46,B36
0.0,3.482310376057285e-06,CC,C600,Q,,A,213.83016967773438,213.83016967773438,"[1,19,256]",0.0,"[1,19,256]",True,37,715.376220703125,715.376220703125,"[48,19,256]",0.0,"[48,19,256]",True,"[0.08470605313777924,0.0014729618560522795,0.026441140100359917,0.0019669311586767435,0.005405022297054529,0.03296162560582161,0.004009864293038845]",0.02242337167263031,"[0.02283720299601555,0.024655066430568695,0.016834568232297897,0.02033020555973053,0.02745981700718403]",0.0757480263710022,281.7350158691406,281.7350158691406,[81920],0.0,[81920],True,34,604.5128784179688,604.5128784179688,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[-0.6519664525985718,-0.002887219190597534,-0.5910944938659668,-0.28095918893814087,-0.03255854547023773,-0.0440497100353241,-1.0133439302444458],[-0.6162107586860657,0.00695115327835083,-0.5714127421379089,-0.27490535378456116,-0.04103146865963936,-0.04870323836803436,-1.0253328084945679],[-0.5724796652793884,-0.02820245921611786,-0.5457559823989868,-0.27335304021835327,-0.05492998659610748,-0.08394069969654083,-1.0202007293701172],[-0.5156994462013245,-0.02103649079799652,-0.49822303652763367,-0.26455628871917725,-0.06296128034591675,-0.08157160133123398,-1.007672667503357],[-0.4325934052467346,0.0004601944237947464,-0.44897526502609253,-0.25446975231170654,-0.0477215051651001,-0.10862153768539429,-1.0309464931488037]]]","[0.02042667381465435,0.0003283080004621297,0.005161026027053595,9.846811735769734e-05,0.0019045732915401459,0.003178051905706525,0.0004488872946240008]",0.004506569821387529,"[0.0028934278525412083,0.0040916395373642445,0.004672507289797068,0.004605419468134642,0.006269854959100485]",25.501371879699622,0.0,31.64756477948346,0.0,5052251981188736845,48,1220.2415771484375,1220.2415771484375,"[1,48,256]",0.0,"[1,48,256]",True,47,0.75,206,libero_10,4,"[[[-0.7464287281036377,0.02180635929107666,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.1327449083328247,-1.0],[-0.7571430206298828,-0.003115832805633545,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.12566518783569336,-1.0],[-0.7392858862876892,-0.006231069564819336,-0.593023419380188,-0.2659956216812134,-0.0820695161819458,-0.11504578590393066,-1.0],[-0.6642858982086182,-0.006231069564819336,-0.5872094631195068,-0.2659956216812134,-0.10638552904129028,-0.09026700258255005,-1.0],[-0.58571457862854,0.015575766563415527,-0.5726746916770935,-0.2659956216812134,-0.10030657052993774,-0.07610780000686646,-1.0]]]","[0.1447170227766037,0.0003358915855642408,0.044966258108615875,0.002213509753346443,0.0032498245127499104,0.004867137409746647,0.3274509906768799]",0.07540009170770645,"[0.0254463329911232,0.03340553864836693,0.047552626579999924,0.10076317191123962,0.16983281075954437]",46,B36
0.0,4.331193395046284e-06,CC,C600,Q,,B,213.118896484375,213.118896484375,"[1,19,256]",0.0,"[1,19,256]",True,37,713.8212890625,713.8212890625,"[48,19,256]",0.0,"[48,19,256]",True,"[0.03561338782310486,0.008960685692727566,0.0374281071126461,0.0003693744074553251,0.0017274821875616908,0.0008307946263812482,0.45104900002479553]",0.07656840234994888,"[0.06893046200275421,0.07037760317325592,0.0717248022556305,0.0772111639380455,0.09459800273180008]",0.05149732157588005,281.7371826171875,281.7371826171875,[81920],0.0,[81920],True,34,604.3356323242188,604.3356323242188,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[-0.3607141375541687,-0.04545256868004799,-0.44826412200927734,0.04525883495807648,-0.09937193244695663,0.15522915124893188,-1.0181059837341309],[-0.4228697121143341,-0.043170809745788574,-0.4504390358924866,0.01054176315665245,-0.1282389909029007,0.16136282682418823,-1.0051997900009155],[-0.46377837657928467,-0.02515542507171631,-0.44403111934661865,-0.025670446455478668,-0.14677593111991882,0.1531379073858261,-1.0106216669082642],[-0.5059667229652405,0.009079910814762115,-0.42758727073669434,-0.09299714863300323,-0.1414552479982376,0.14492245018482208,-1.015620470046997],[-0.5561698079109192,0.029157333076000214,-0.43197140097618103,-0.15757180750370026,-0.1439334899187088,0.1567322164773941,-1.0092952251434326]]]","[0.11441472917795181,0.012721327133476734,0.15353284776210785,0.05455852672457695,0.0040067951194942,0.03804893419146538,0.00015961691678967327]",0.05392039194703102,"[0.059034500271081924,0.05971411615610123,0.05442195013165474,0.048624806106090546,0.04780661314725876]",25.130152795496368,0.0,30.61561602844347,0.0,1750272122191094264,46,1230.541259765625,1230.541259765625,"[1,48,256]",0.0,"[1,48,256]",True,49,0.25,66,libero_10,4,"[[[-0.1285719871520996,0.14953207969665527,-0.017442405223846436,-0.2659956216812134,-0.08814853429794312,-0.040709614753723145,-1.0],[-0.1285719871520996,0.10903370380401611,-0.017442405223846436,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.1285719871520996,0.02180635929107666,-0.03779119253158569,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.1285719871520996,0.02180635929107666,-0.06976795196533203,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.1357148289680481,0.02180635929107666,-0.1133725643157959,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.030799061059951782,0.007579322904348373,0.03617622330784798,0.00018193140567746013,0.002932504052296281,0.0006749621825292706,0.5208685398101807]",0.0856017917394638,"[0.07549866288900375,0.07529613375663757,0.07961197197437286,0.09551163017749786,0.10209058970212936]",48,B36
